year,Company,CIK,Revenue,NetIncomeLoss,Payments to acquire property
2014,ATVI,718877,4408.0,835.0,-107.0
2014,ADSK,769397,2512.2,81.8,tag not found
2014,BAX,10456,16671.0,2497.0,-1898.0
2014,ILMN,1110803,1861358.0,353351.0,-105996.0
2014,EL,1001250,Income statement not found,0,-510.2
2014,GM,1467858,Income statement not found,0,-7091.0
2014,MCO,1059556,3334300000.0,0,-7091.0
2014,SPG,1063761,Income statement not found,0,tag not found
2014,ADI,6281,2864773.0,629320.0,-177913.0
2014,ETN,1551182,22552.0,0,-632.0
2014,ROST,745732,Income statement not found,924724.0,-646691.0
2014,PSX,1534701,Income statement not found,cash flow not found,cash flow not found
2014,KMI,1506307,16226.0,0,-3617.0
2014,DG,29534,0,0,-373967.0
2014,HCA,860730,Income statement not found,0,-2176.0
2014,MAR,1048286,13796.0,753.0,-411.0
2014,ALL,899051,35239.0,2850.0,-288.0
2014,DD,30554,Income statement not found,0,-2020.0
2014,MET,1099219,73316.0,0,tag not found
2014,WBA,1618921,73316.0,0,tag not found
2014,ROP,882835,Income statement not found,646033.0,-37644.0
2014,PRU,1137774,54105.0,0,tag not found
2014,AFL,4977,Income statement not found,2951.0,tag not found
2014,BK,1390777,Income statement not found,cash flow not found,cash flow not found
2014,CNC,1071739,16560.0,0,-103.0
2014,OXY,797468,Income statement not found,cash flow not found,cash flow not found
2014,XEL,72903,11686135.0,1021306.0,-3199791.0
2014,NEM,1164727,Income statement not found,cash flow not found,cash flow not found
2014,FDX,1048911,Income statement not found,cash flow not found,cash flow not found
2014,SYY,96021,Income statement not found,cash flow not found,cash flow not found
2014,CTSH,1058290,10262681.0,1439267.0,-212203.0
2014,MPC,1510295,0,0,-1480.0
2014,TRV,86312,Income statement not found,cash flow not found,cash flow not found
2014,VLO,1035002,0,0,-2153.0
2014,IR,1466258,Income statement not found,0,-233.5
2014,DAL,27904,40362.0,659.0,tag not found
2014,PSA,1393311,Income statement not found,cash flow not found,cash flow not found
2014,F,37996,Income statement not found,cash flow not found,cash flow not found
2014,ZBH,1136869,Income statement not found,0,-144.9
2014,YUM,1041061,13279.0,0,-1033.0
2014,HPQ,47217,Income statement not found,0,-3853.0
2014,INFO,1598014,Income statement not found,0,-3853.0
2014,WEC,783325,Income statement not found,588.3,-736.1
2014,HLT,1585689,2828.0,0,-268.0
2014,GIS,40704,Income statement not found,0,-268.0
2014,TROW,1113169,0,1229.6,-126.2
2014,EA,712515,Income statement not found,cash flow not found,cash flow not found
2014,OKE,1039684,12195091.0,0,-1779150.0
2014,STZ,16918,Income statement not found,1943.1,-223.5
2014,ORLY,898173,7216081.0,778182.0,-429987.0
2014,ED,1047862,Income statement not found,cash flow not found,cash flow not found
2014,JCI,833444,10340.0,1838.0,-288.0
2014,TDG,1260221,2372906.0,306910.0,-34146.0
2014,WDAY,1327811,787860.0,0,-103646.0
2014,APH,820313,0,cash flow not found,cash flow not found
2014,EQR,906107,2614748.0,cash flow not found,cash flow not found
2014,REGN,872589,Income statement not found,348074.0,-333006.0
2014,AVB,915912,Income statement not found,0,-5923.0
2014,MSI,68505,5881.0,1299.0,-181.0
2014,PEG,788784,10886.0,1518.0,-2820.0
2014,PPG,79879,Income statement not found,cash flow not found,cash flow not found
2014,ES,72741,7741856.0,cash flow not found,cash flow not found
2014,STT,93751,Income statement not found,cash flow not found,cash flow not found
2014,LULU,1397187,Income statement not found,0,-119733.0
2014,EBAY,1065088,Income statement not found,cash flow not found,cash flow not found
2014,SBAC,1034054,1526996.0,cash flow not found,cash flow not found
2014,WLTW,1140536,3802.0,0,-113.0
2014,PAYX,723531,Income statement not found,0,-113.0
2014,FE,1031296,Income statement not found,cash flow not found,cash flow not found
2014,FLT,1175454,1199390.0,368707.0,-27070.0
2014,MCK,927653,137609.0,0,-274.0
2014,KLAC,319201,2929408.0,582755.0,-67502.0
2014,EIX,827052,13413.0,0,-3906.0
2014,PH,76334,Income statement not found,cash flow not found,cash flow not found
2014,LUV,92380,Income statement not found,cash flow not found,cash flow not found
2014,SQ,1512673,Income statement not found,cash flow not found,cash flow not found
2014,VRSK,1442145,0,400042.0,-146818.0
2014,PCAR,75362,0,400042.0,-146818.0
2014,A,1090872,Income statement not found,cash flow not found,cash flow not found
2014,MNST,865752,0,0,-27952.0
2014,PPL,922224,0,0,-4090.0
2014,WMB,107263,Income statement not found,cash flow not found,cash flow not found
2014,VFC,103379,12282161.0,0,tag not found
2014,ETR,65984,12282161.0,0,tag not found
2014,DLR,1297996,Income statement not found,0,tag not found
2014,ADM,7084,Income statement not found,0,-615.0
2014,TMUS,1283699,Income statement not found,247.0,-4317.0
2014,O,726728,0,0,tag not found
2014,AZO,866787,9475313.0,1069744.0,-438116.0
2014,SWK,93556,11338.6,760.9,-291.0
2014,TWTR,1418091,1403002.0,-577820.0,-201630.0
2014,SPLK,1353283,450875.0,0,-13950.0
2014,MCHP,827054,1931217.0,395281.0,-9069.0
2014,CMI,26172,19221.0,0,-743.0
2014,DTE,936340,12301.0,0,tag not found
2014,BLL,9389,Income statement not found,0,-390.8
2014,CERN,804753,3402703.0,525433.0,-276584.0
2014,AWK,1410636,Income statement not found,423108.0,tag not found
2014,CTAS,723254,Income statement not found,423108.0,tag not found
2014,MSCI,1408198,996680.0,284113.0,-42659.0
2014,DFS,1393612,0,170.0,-13.0
2014,TSN,100493,37580.0,0,-632.0
2014,CSGP,1057352,575936.0,44869.0,-27444.0
2014,RMD,943819,1554973.0,345273.0,-72722.0
2014,ANSS,1013462,936021.0,254690.0,-26023.0
2014,ROK,1024478,Income statement not found,cash flow not found,cash flow not found
2014,PXD,1038357,5055.0,0,tag not found
2014,IDXX,874716,1485807.0,0,-60523.0
2014,LVS,1300514,14583849.0,0,-1178656.0
2014,SNPS,883241,2057472.0,0,-103275.0
2014,FTV,1659166,2057472.0,0,-103275.0
2014,PANW,1327567,178231.0,-226452.0,-36107.0
2014,MTB,36270,Income statement not found,cash flow not found,cash flow not found
2014,AME,1037868,Income statement not found,cash flow not found,cash flow not found
2014,XLNX,743988,2382531.0,630388.0,-44865.0
2014,BXP,1037540,2396998.0,0,tag not found
2014,LYB,1489393,45608.0,0,-1499.0
2014,KR,56873,45608.0,0,-2831.0
2014,AMP,820027,12296.0,0,-113.0
2014,ALXN,899866,0,cash flow not found,cash flow not found
2014,HSY,47111,7421768.0,846912.0,-345947.0
2014,VRSN,1014473,Income statement not found,0,-39327.0
2014,CMG,1058090,Income statement not found,cash flow not found,cash flow not found
2014,VTR,740260,3075746.0,0,-87454.0
2014,DXCM,1093557,259.2,-22.4,-16.2
2014,SYF,1601712,Income statement not found,cash flow not found,cash flow not found
2014,FAST,815556,Income statement not found,494150.0,-189474.0
2014,WY,106535,Income statement not found,cash flow not found,cash flow not found
2014,GLW,24741,0,2472.0,tag not found
2014,FITB,35527,0,0,-216.0
2014,HIG,874766,Income statement not found,cash flow not found,cash flow not found
2014,DLTR,935703,Income statement not found,599.2,-325.6
2014,ALGN,1097149,761653.0,145832.0,-24092.0
2014,CLX,21076,Income statement not found,558.0,-138.0
2014,CDNS,813672,Income statement not found,158898.0,-39810.0
2014,RSG,1060391,8788.3,0,-862.5
2014,CPRT,900075,1163489.0,cash flow not found,cash flow not found
2014,SWKS,4127,Income statement not found,cash flow not found,cash flow not found
2014,ESS,920522,969305.0,0,tag not found
2014,RCL,884887,Income statement not found,764146.0,-1811398.0
2014,WDC,106040,0,1617.0,-628.0
2014,AEE,1002910,Income statement not found,cash flow not found,cash flow not found
2014,BBY,764478,Income statement not found,0,-705.0
2014,NTRS,73124,Income statement not found,cash flow not found,cash flow not found
2014,DHI,882184,Income statement not found,0,-100.2
2014,MKC,63754,Income statement not found,cash flow not found,cash flow not found
2014,VEEV,1393052,Income statement not found,23615.0,-1860.0
2014,HAL,45012,32870.0,0,-3283.0
2014,KEY,91576,0,0,-97.0
2014,VMC,1396009,Income statement not found,204923.0,-224852.0
2014,HPE,1645590,Income statement not found,204923.0,-224852.0
2014,CDW,1402057,3050.1,244.9,-55.0
2014,AJG,354190,4626.5,cash flow not found,cash flow not found
2014,CMS,811156,7179.0,0,-1577.0
2014,ARE,1035443,0,0,tag not found
2014,UAL,100517,Income statement not found,cash flow not found,cash flow not found
2014,EFX,33185,0,0,-86.4
2014,LEN,920760,0,0,tag not found
2014,MTD,1037646,2485983.0,338241.0,-89388.0
2014,KHC,1637459,2485983.0,338241.0,-89388.0
2014,CHD,313927,0,cash flow not found,cash flow not found
2014,FCX,831259,21438000000.0,cash flow not found,cash flow not found
2014,KEYS,1601046,Income statement not found,cash flow not found,cash flow not found
2014,LH,920148,6011.6,0,-203.5
2014,TFX,96943,Income statement not found,0,-67571.0
2014,TRU,1552033,0,0,-20.40001552033
2014,IAC,891103,Income statement not found,cash flow not found,cash flow not found
2014,ACGL,947484,3988873.0,cash flow not found,cash flow not found
2014,MXIM,743316,0,354810.0,-132523.0
2014,IP,51434,Income statement not found,cash flow not found,cash flow not found
2014,MLM,916076,Income statement not found,0,-232183.0
2014,DOV,29905,Income statement not found,775235.0,-166033.0
2014,TEAM,1650372,Income statement not found,775235.0,-166033.0
2014,COO,711404,1717776.0,0,-238065.0
2014,CFG,759944,0,0,-141.0
2014,FTNT,1262039,770364.0,25343.0,-32197.0
2014,MRVL,1058057,3706963.0,435346.0,-63030.0
2014,K,55067,Income statement not found,cash flow not found,cash flow not found
2014,MKL,1096343,Income statement not found,0,-82132.0
2014,KSU,54480,2577.1,0,-668.2
2014,INVH,1687229,2577.1,0,-668.2
2014,OMC,29989,15317.8,0,-213.0
2014,CINF,20286,4945.0,525.0,-9.0
2014,CXO,1358071,0,525.0,-9.0
2014,TIF,98246,Income statement not found,525.0,-9.0
2014,MGM,789570,10081984.0,0,-872041.0
2014,KMX,1170010,Income statement not found,0,-872041.0
2014,YUMC,1673358,Income statement not found,0,-872041.0
2014,RF,1281761,0,1155.0,tag not found
2014,HES,4447,Income statement not found,cash flow not found,cash flow not found
2014,BMRN,1048477,751040.0,-133969.0,-118834.0
2014,PAYC,1590955,150929.0,0,-14270.0
2014,MAA,912595,989296.0,0,-14270.0
2014,CAG,23217,Income statement not found,0,-14270.0
2014,CTL,18926,18031.0,772.0,3047.0
2014,ULTA,1403568,2670573.0,202849.0,-226024.0
2014,XYL,1524472,Income statement not found,337.0,-119.0
2014,TWLO,1447669,Income statement not found,337.0,-119.0
2014,PFG,1126328,10477.6,0,tag not found
2014,CAH,721371,Income statement not found,1166.0,-249.0
2014,EXPE,1324424,5763485.0,0,-328387.0
2014,RNG,1384905,219887.0,-48340.0,-17965.0
2014,CTXS,877890,3142856.0,251723.0,-165417.0
2014,IFF,51253,Income statement not found,cash flow not found,cash flow not found
2014,AKAM,1086222,1963874.0,333948.0,-207159.0
2014,BURL,1579298,4849634.0,65955.0,-220980.0
2014,NUE,73309,Income statement not found,0,-667982.0
2014,DGX,1022079,7435.0,0,-308.0
2014,WAB,943452,3044454.0,351680.0,-47662.0
2014,HBAN,49196,0,351680.0,-47662.0
2014,DRI,940944,Income statement not found,351680.0,-47662.0
2014,HOLX,859737,2530.7,17.3,-44.3
2014,SUI,912593,471675.0,0,tag not found
2014,WPC,1025378,906193.0,0,tag not found
2014,LDOS,1336920,5063.0,0,tag not found
2014,GRMN,1121788,2870658.0,364211.0,-73339.0
2014,MAS,62996,8521.0,0,-128.0
2014,NLY,1043219,Income statement not found,0,tag not found
2014,SSNC,1402436,Income statement not found,131127.0,-15040.0
2014,LBRDK,1611983,Income statement not found,cash flow not found,cash flow not found
2014,WAT,1000697,1989344.0,0,tag not found
2014,LNT,352541,3350.3,393.3,tag not found
2014,UDR,74208,Income statement not found,cash flow not found,cash flow not found
2014,ABC,1140859,119569127.0,276484.0,-264457.0
2014,ATO,731802,0,289817.0,-835251.0
2014,NTAP,1002047,6325.1,637.5,-221.4
2014,GPC,40987,Income statement not found,0,-107681.0
2014,AES,874761,0,0,-2016.0
2014,LNG,3570,267954.0,-547932.0,-2829558.0
2014,EXR,1289490,0,0,tag not found
2014,BR,1383312,Income statement not found,0,-40.3
2014,L,60086,14325.0,0,-2753.0
2014,CBOE,1374310,Income statement not found,0,-2753.0
2014,ANET,1596532,584106.0,86850.0,-13134.0
2014,SIVB,719739,0,0,-42431.0
2014,GWW,277135,Income statement not found,0,-387390.0
2014,FOXA,1308161,31867.0,0,-678.0
2014,OKTA,1660134,31867.0,0,-678.0
2014,SGEN,1060736,Income statement not found,-76141.0,-17176.0
2014,TDY,1094285,2394.0,0,-43.5
2014,TTWO,946581,195208.0,361605.0,-29813.0
2014,INCY,879169,511495.0,0,-27876.0
2014,LW,1679273,511495.0,0,-27876.0
2014,DRE,783280,1164704000.0,0,-27876.0
2014,IT,749251,2021441.0,183766.0,tag not found
2014,AMTD,1173431,0,787.0,-144.0
2014,CNP,1130310,Income statement not found,cash flow not found,cash flow not found
2014,EXAS,1124140,1798.0,0,-12537.0
2014,ODFL,878927,Income statement not found,cash flow not found,cash flow not found
2014,NDAQ,1120193,3500.0,0,-140.0
2014,CE,1306830,6802.0,0,-254.0
2014,HAS,46080,0,0,-113388.0
2014,ZBRA,877212,Income statement not found,32429.0,-39291.0
2014,FMC,37785,4037.7,0,-224.7
2014,HRL,48465,Income statement not found,cash flow not found,cash flow not found
2014,FNF,1331875,8024.0,cash flow not found,cash flow not found
2014,WYNN,1174922,5433661.0,0,-1127015.0
2014,QRVO,1604778,5433661.0,0,-1127015.0
2014,ALNY,1178670,Income statement not found,-360395.0,-8961.0
2014,IEX,832101,2147767.0,279386.0,-47997.0
2014,VAR,203527,Income statement not found,403703.0,-89649.0
2014,STE,1624899,Income statement not found,403703.0,-89649.0
2014,XRAY,818479,2922620.0,0,-99578.0
2014,TYL,860731,Income statement not found,58940.0,-9343.0
2014,EXPD,746515,Income statement not found,0,-37472.0
2014,JKHY,779152,310938.0,201136.0,-33185.0
2014,MKTX,1278021,262774.0,74806.0,-4627.0
2014,NVR,906163,0,281630.0,-31672.0
2014,ELS,895417,776809.0,0,tag not found
2014,ALLY,40729,Income statement not found,cash flow not found,cash flow not found
2014,ALLE,1579241,Income statement not found,0,-51.5
2014,FANG,1539838,0,0,tag not found
2014,HST,1070750,5354.0,0,-324.0
2014,ARNC,4281,Income statement not found,cash flow not found,cash flow not found
2014,EPAM,1352010,Income statement not found,cash flow not found,cash flow not found
2014,RJF,720005,Income statement not found,cash flow not found,cash flow not found
2014,TER,97210,323236.0,81272.0,-168982.0
2014,SJM,91419,Income statement not found,cash flow not found,cash flow not found
2014,MYL,1623613,Income statement not found,cash flow not found,cash flow not found
2014,TXT,217346,13878.0,600.0,-429.0
2014,GDDY,1609711,13878.0,600.0,-429.0
2014,WU,1365135,1409.9,0,-67.8
2014,AVY,8818,6330.3,0,-147.9
2014,MPW,1287865,Income statement not found,0,tag not found
2014,NCLH,1513761,3125881.0,0,-1051974.0
2014,WST,105770,1421.4,0,-111.9
2014,FICO,814547,Income statement not found,94879.0,-12590.0
2014,VMW,1124610,6035.0,886.0,-352.0
2014,LNC,59558,Income statement not found,1515.0,tag not found
2014,URI,1067701,1564.0,540.0,-120.0
2014,PODD,1145197,288720.0,-51500.0,-11486.0
2014,VNO,899689,0,0,tag not found
2014,Y,775368,Income statement not found,0,-43681.0
2014,AAL,6201,0,2882.0,-5311.0
2014,DPZ,1286681,1993833.0,162587.0,-70093.0
2014,RE,1095073,Income statement not found,0,tag not found
2014,PHM,822416,1822557.0,474338.0,-48790.0
2014,TRMB,864749,2395546.0,0,-47312.0
2014,TTD,1671933,2395546.0,0,-47312.0
2014,TSCO,916365,0,370885.0,-160613.0
2014,UHS,352915,2107581.0,0,-391150.0
2014,NI,1111711,Income statement not found,cash flow not found,cash flow not found
2014,PNW,764622,3491632.0,cash flow not found,cash flow not found
2014,WRB,11544,7128928.0,648884.0,-41958.0
2014,BRO,79282,1575796.0,206896.0,-24923.0
2014,APA,6769,Income statement not found,cash flow not found,cash flow not found
2014,FDS,1013237,920335.0,211543.0,-17743.0
2014,HII,1501585,Income statement not found,338.0,-165.0
2014,ROKU,1428439,Income statement not found,338.0,-165.0
2014,BAH,1443646,0,232188.0,-20905.0
2014,WRK,1636023,0,232188.0,-20905.0
2014,PKI,31791,2237219.0,157778.0,-29072.0
2014,ARMK,1584509,14832913.0,0,-545194.0
2014,REG,910606,537898.0,0,tag not found
2014,LKQ,1065696,1684131.0,381519.0,-140950.0
2014,CPT,906345,Income statement not found,0,tag not found
2014,HSIC,1000228,10371390.0,0,-82116.0
2014,AGNC,1423689,Income statement not found,-233.0,tag not found
2014,EMN,915389,Income statement not found,0,-593.0
2014,VER,1507385,1579257.0,cash flow not found,cash flow not found
2014,DOX,1062579,1579257.0,cash flow not found,cash flow not found
2014,CCK,1219601,9097.0,0,-328.0
2014,NDSN,72331,1704021.0,246773.0,-43574.0
2014,ETFC,1015780,Income statement not found,cash flow not found,cash flow not found
2014,TAP,24545,0,0,-259.5
2014,NBL,72207,5101.0,1214.0,tag not found
2014,FBHS,1519751,4013.6,0,-127.5
2014,COUP,1385867,4013.6,0,-127.5
2014,DISH,1001082,Income statement not found,0,-1215861.0
2014,CHRW,1043277,Income statement not found,449711.0,-22364.0
2014,SIRI,908937,Income statement not found,493241.0,-121646.0
2014,MRO,101778,11258.0,3046.0,-5160.0
2014,RPM,110621,11258.0,3046.0,-5160.0
2014,PKG,75677,Income statement not found,392.6,-420.2
2014,GWRE,1528396,350246.0,0,-4993.0
2014,BFAM,1437578,1352999.0,0,-66194.0
2014,ZEN,1463172,127049.0,-67415.0,-21665.0
2014,GLPI,1575965,159036.0,185384.0,-139231.0
2014,NNN,751364,Income statement not found,0,tag not found
2014,MTN,812011,135488.0,0,-118305.0
2014,NRG,1013871,4192.0,0,-909.0
2014,WEX,1309108,817647.0,0,-58133.0
2014,FRT,34903,Income statement not found,0,tag not found
2014,JBHT,728535,Income statement not found,374792.0,-808569.0
2014,RGA,898174,10904194.0,684047.0,-88361.0
2014,WHR,106640,19872.0,0,-720.0
2014,CF,1324404,1216.5,0,-1808.5
2014,VST,1692819,1216.5,0,-1808.5
2014,CMA,28412,0,0,tag not found
2014,NBIX,914475,Income statement not found,-60542.0,-1612.0
2014,OHI,888491,0,0,tag not found
2014,ALB,915913,2445548.0,0,-110576.0
2014,OGE,1021635,2453.1,0,-569.3
2014,CSL,790051,Income statement not found,251.3,-118.8
2014,GGG,42888,Income statement not found,0,-30636.0
2014,LYV,1335258,6866964.0,0,-139587.0
2014,AAP,1158449,2237209.0,493825.0,-228446.0
2014,IRM,1020569,2237209.0,0,-361924.0
2014,JLL,1037976,Income statement not found,0,tag not found
2014,IPG,51644,7537.1,0,-148.7
2014,CGNX,851205,486270.0,121485.0,-20934.0
2014,DVN,1090012,Income statement not found,0,-6988.0
2014,PTC,857005,1356967.0,160194.0,-25275.0
2014,PCG,1004980,17090.0,0,-4833.0
2014,SNA,91440,Income statement not found,0,tag not found
2014,KRC,1025996,0,0,tag not found
2014,DXC,1688568,0,0,tag not found
2014,SEIC,350894,1266005.0,0,-28469.0
2014,TRGP,1389170,0,0,-762.2
2014,UGI,884614,8277.3,0,-456.8
2014,TTC,737758,Income statement not found,0,-71138.0
2014,USFD,1665918,Income statement not found,0,-71138.0
2014,CY,791915,725497.0,0,-20947.0
2014,ON,1097864,Income statement not found,cash flow not found,cash flow not found
2014,AZPN,929940,391453.0,85783.0,-4011.0
2014,CTLT,1596783,1827.7,0,-122.4
2014,POOL,945841,2246562.0,0,-17328.0
2014,NOV,1021860,21440.0,0,-699.0
2014,SRPT,873303,Income statement not found,-135789.0,-25444.0
2014,LII,1069202,3367.4,205.8,-88.4
2014,ABMD,815094,183643.0,7351.0,-2761.0
2014,RNR,913144,318798.0,7351.0,-2761.0
2014,XPO,1166003,2356.6,-63.6,-44.6
2014,STOR,1538990,Income statement not found,cash flow not found,cash flow not found
2014,VOYA,1535929,Income statement not found,0,-32.7
2014,ATUS,1702780,Income statement not found,0,-32.7
2014,G,1398659,2279438.0,192002.0,-62577.0
2014,SCI,89089,Income statement not found,cash flow not found,cash flow not found
2014,AIZ,1267238,10381653.0,470907.0,-83603.0
2014,AFG,1042046,5713.0,cash flow not found,cash flow not found
2014,MASI,937556,Income statement not found,0,-75061.0
2014,CPB,16732,Income statement not found,0,-347.0
2014,DVA,927066,0,0,-641330.0
2014,CZR,858339,8516.0,0,-998.0
2014,LAMR,1090425,Income statement not found,253518.0,-107573.0
2014,MOH,1179929,9666601.0,62223.0,tag not found
2014,ZION,109380,0,0,-175799.0
