year,Company,CIK,Revenue,NetIncomeLoss,Payments to acquire property
2012,AFG,1042046,5062.0,cash flow not found,cash flow not found
2012,MASI,937556,Income statement not found,0,-10828.0
2012,CPB,16732,Income statement not found,0,-323.0
2012,DVA,927066,0,cash flow not found,cash flow not found
2012,CZR,858339,Income statement not found,0,-507.7
2012,LAMR,1090425,Income statement not found,9821.0,-105570.0
2012,MOH,1179929,6028763.0,9790.0,tag not found
2012,ZION,109380,0,0,-68894.0
2012,HUBB,48898,Income statement not found,cash flow not found,cash flow not found
2012,ALK,766421,4657.0,316.0,-518.0
2012,JAZZ,1232524,585979.0,288586.0,-5976.0
2012,EEFT,1029199,351246.0,0,-46212.0
2012,KIM,879101,922304.0,0,-46212.0
2012,BIO,12208,2069235.0,0,-152417.0
2012,MHK,851968,0,0,-208294.0
2012,ZAYO,1608249,0,0,-208294.0
2012,AIV,922864,1033197.0,0,tag not found
2012,TPR,1116132,4763180.0,1038910.0,-184309.0
2012,MPWR,1280452,Income statement not found,cash flow not found,cash flow not found
2012,NWL,814453,5902.7,401.3,-177.2
2012,OLED,1005284,83244.0,9660.0,-2737.0
2012,TECH,842023,Income statement not found,112331.0,-6017.0
2012,JNPR,1043604,4365.4,0,-348.7
2012,LEA,842162,0,0,-458.3
2012,RS,861884,8442.3,0,-214.0
2012,QGEN,1015820,8442.3,0,-214.0
2012,GNTX,355811,8442.3,0,-214.0
2012,ST,1477294,1913910.0,177481.0,-54786.0
2012,ENTG,1101302,715903.0,0,-49929.0
2012,FFIV,1048695,Income statement not found,275186.0,-29867.0
2012,LPLA,1397911,3661088.0,151918.0,-54786.0
2012,SLG,1040971,1400255.0,0,-148148.0
2012,CRL,1100682,1129530.0,0,-47534.0
2012,CHE,19584,Income statement not found,cash flow not found,cash flow not found
2012,ATR,896622,2331036.0,0,-174053.0
2012,IONS,874015,102049.0,0,-1479.0
2012,NLSN,1492633,5612.0,0,-132.0
2012,BG,1144519,60991.0,0,-1095.0
2012,CABO,1632127,60991.0,0,-1095.0
2012,PNR,77360,Income statement not found,0,-94532.0
2012,PRGO,1585364,Income statement not found,0,-94532.0
2012,ACM,868857,0,0,-62874.0
2012,MOS,1285785,Income statement not found,0,-62874.0
2012,FLIR,354908,1405358.0,222398.0,-58089.0
2012,KSS,885639,19279.0,986.0,-785.0
2012,RGLD,85535,Income statement not found,0,tag not found
2012,BEN,38777,7101.0,0,-78.4
2012,HRC,47518,Income statement not found,cash flow not found,cash flow not found
2012,BWA,908255,Income statement not found,cash flow not found,cash flow not found
2012,CBSH,22356,0,0,-34969.0
2012,HUBS,1404655,0,0,-34969.0
2012,AMH,1562401,0,0,-34969.0
2012,PBCT,1378946,0,245.3,-19.9
2012,STWD,1465128,0,0,tag not found
2012,EWBC,1069157,0,281650.0,-10280.0
2012,HDS,1573097,0,281650.0,-10280.0
2012,PFPT,1212458,106295.0,-20360.0,-5904.0
2012,DEI,1364250,578999.0,0,-60158.0
2012,NRZ,1556593,578999.0,0,-60158.0
2012,IVZ,914208,4177.0,0,-99.3
2012,RHI,315213,0,209942.0,-50056.0
2012,WBC,1390844,2477.4,0,-91.7
2012,SPR,1364885,1425.6,34.8,-236.1
2012,CONE,1553023,Income statement not found,cash flow not found,cash flow not found
2012,DCI,29644,Income statement not found,264301.0,-78139.0
2012,FAF,1472787,4541821.0,0,-83892.0
2012,MDB,1441816,4541821.0,0,-83892.0
2012,OC,1370946,Income statement not found,0,-332.0
2012,POST,1530950,0,49.9,-30.9
2012,PRAH,1613859,0,49.9,-30.9
2012,CACI,16058,3774473.0,0,-18284.0
2012,TCF,814184,0,0,-44082.0
2012,XRX,108772,22390.0,0,-388.0
2012,PLNT,1637207,22390.0,0,-388.0
2012,PB,1068851,0,167901.0,-12441.0
2012,PVH,78239,Income statement not found,317881.0,-169841.0
2012,ATH,1527469,Income statement not found,317881.0,-169841.0
2012,CIEN,936395,1833923.0,-144021.0,-48098.0
2012,HFC,48039,0,-144021.0,-48098.0
2012,HZNP,1492426,Income statement not found,0,-1336.0
2012,ORI,74260,4970.1,-68.6,tag not found
2012,CDK,1609702,4970.1,-68.6,tag not found
2012,HTA,1360604,299644.0,0,-22909.0
2012,FLS,30625,4751339.0,0,-135539.0
2012,WWD,108312,Income statement not found,0,-64900.0
2012,FIVE,1177609,Income statement not found,cash flow not found,cash flow not found
2012,CW,26324,Income statement not found,113844.0,-82954.0
2012,DNKN,1357204,658181.0,0,-22398.0
2012,ARW,7536,658181.0,0,-22398.0
2012,HXL,717605,0,0,-263.7
2012,MIDD,769520,Income statement not found,120697.0,-7652.0
2012,OSK,775158,8180.9,0,-55.9
2012,ACC,1283630,Income statement not found,0,-31332.0
2012,BWXT,1486957,3291359.0,0,-86635.0
2012,ITT,216228,Income statement not found,0,-83.8
2012,MKSI,1049502,Income statement not found,48029.0,-17705.0
2012,UNM,5513,10515.4,894.4,tag not found
2012,BRX,1581068,10515.4,894.4,tag not found
2012,MDU,67716,4075431.0,-754.0,-872920.0
2012,STLD,1022671,7290234.0,0,-223525.0
2012,W,1616707,7290234.0,0,-223525.0
2012,AXTA,1616862,7290234.0,0,-223525.0
2012,SABR,1597033,7290234.0,0,-223525.0
2012,AYX,1689923,7290234.0,0,-223525.0
2012,LEG,58492,3720.8,0,-71.0
2012,Z,1617640,3720.8,0,-71.0
2012,TOL,794170,0,487146.0,-14495.0
2012,CUZ,25232,Income statement not found,0,tag not found
2012,INGR,1046257,6532.0,0,-313.0
2012,JBL,898293,17151941.0,0,-497697.0
2012,RL,1037038,6859.5,681.0,-272.2
2012,NATI,935494,1143692.0,90137.0,-89073.0
2012,AOS,91142,0,cash flow not found,cash flow not found
2012,COG,858470,Income statement not found,cash flow not found,cash flow not found
2012,CASY,726958,Income statement not found,116791.0,-240874.0
2012,CUBE,1298675,0,0,tag not found
2012,JBLU,1158463,0,128.0,-542.0
2012,NTNX,1618732,0,128.0,-542.0
2012,SON,91767,4786129.0,0,-214862.0
2012,SEE,1012100,7648.1,0,-124.4
2012,BERY,1378992,Income statement not found,cash flow not found,cash flow not found
2012,ETSY,1370637,Income statement not found,cash flow not found,cash flow not found
2012,SNX,1177394,10285507.0,0,-14481.0
2012,SRCL,861878,1913149.0,0,-65236.0
2012,WSO,105016,3431712.0,0,-12317.0
2012,WSM,719955,Income statement not found,236931.0,-130353.0
2012,MAN,871763,0,0,-72.0
2012,PWR,1050915,0,0,-209445.0
2012,HPP,1482512,0,0,tag not found
2012,NUAN,1002517,1651509.0,207135.0,-62910.0
2012,PEN,1321732,1651509.0,207135.0,-62910.0
2012,LB,701985,10459.0,207135.0,-62910.0
2012,NXST,1142417,378632.0,182492.0,-17260.0
2012,IDA,1057877,Income statement not found,0,-239761.0
2012,LECO,59527,0,0,-52715.0
2012,PK,1617406,0,0,-52715.0
2012,EPR,1045450,83362.0,0,-73188.0
2012,MSG,1636519,83362.0,0,-73188.0
2012,NYT,71691,1990080.0,0,-73188.0
2012,BPOP,763901,0,245275.0,-54899.0
2012,ROL,84839,0,0,-19040.0
2012,WAL,1212545,0,0,-19040.0
2012,EXEL,939767,47450.0,-147645.0,-2717.0
2012,THG,944695,4590.7,55.9,-21.3
2012,CREE,895419,1164658.0,44412.0,tag not found
2012,AXS,1214816,3926565.0,547241.0,tag not found
2012,EV,350797,1209036.0,0,-4109.0
2012,PII,931015,0,312310.0,-103083.0
2012,HOG,793952,0,0,-189002.0
2012,M,794367,26405.0,1256.0,-555.0
2012,CFR,39263,0,237952.0,-24891.0
2012,HIW,921082,0,0,tag not found
2012,HBI,1359841,1153256.0,164681.0,-40994.0
2012,LSI,944314,236007.0,0,tag not found
2012,SRC,1308606,282852.0,25397.0,tag not found
2012,HE,354707,3374995.0,0,-325480.0
2012,WPX,1518832,3189.0,0,-1521.0
2012,PE,1594466,3189.0,0,-1521.0
2012,PRI,1475922,Income statement not found,cash flow not found,cash flow not found
2012,NYCB,910073,Income statement not found,501106.0,-38761.0
2012,FHN,36966,1281996.0,0,-21862.0
2012,SNV,18349,0,0,-30485.0
2012,ALSN,1411207,Income statement not found,514.2,-123.9
2012,BRKR,1109354,Income statement not found,0,-72.8
2012,BC,14930,3748.0,71.9,-90.0
2012,BLUE,1293971,3748.0,71.9,-90.0
2012,GRUB,1594109,3748.0,71.9,-90.0
2012,ZNGA,1439404,1281267.0,0,-98054.0
2012,AWI,7431,Income statement not found,131.3,-198.8
2012,MTG,876437,1378364.0,-927079.0,tag not found
2012,JBGS,1689796,1378364.0,-927079.0,tag not found
2012,SKX,1065837,0,9512.0,-52452.0
2012,IPGP,1111928,562528.0,0,-68184.0
2012,MANH,1056696,376248.0,51853.0,-7873.0
2012,SERV,1428875,376248.0,51853.0,-7873.0
2012,HHC,1498828,Income statement not found,cash flow not found,cash flow not found
2012,MAT,63276,6420881.0,776464.0,-110978.0
2012,SMG,825542,401.2,106.5,-69.4
2012,AYI,1144215,0,116.3,-31.4
2012,HEI,46619,897347.0,0,-15262.0
2012,GDI,1699150,897347.0,0,-15262.0
2012,AL,1487712,58366.0,0,tag not found
2012,CRI,1060822,0,161150.0,-83398.0
2012,DISCA,1437107,4487.0,0,-77.0
2012,HUN,1307954,11187.0,0,-412.0
2012,KNX,1492691,3493182.0,114589.0,-293216.0
2012,ASH,1674862,3493182.0,114589.0,-293216.0
2012,PCTY,1591698,3493182.0,114589.0,-293216.0
2012,RP,1286225,0,5183.0,-18774.0
2012,SLM,1032033,0,0,tag not found
2012,GPK,1408075,0,0,-203.3
2012,HRB,12659,Income statement not found,265932.0,-82457.0
2012,HP,46765,3151802.0,581045.0,-1097680.0
2012,BHF,1685040,3151802.0,581045.0,-1097680.0
2012,CIT,1171825,1057.8,0,tag not found
2012,PNFP,1115055,1057.8,0,tag not found
2012,AGCO,880266,0,0,-340.5
2012,CACC,885550,609.2,219.7,-8.8
2012,DLB,1308547,926264.0,0,-167349.0
2012,CR,25445,2579068.0,216993.0,-29308.0
2012,LSTR,853816,2793420.0,0,-7072.0
2012,KEX,56047,Income statement not found,0,-312167.0
2012,LAZ,1311370,1994013.0,0,-89301.0
2012,LFUS,889331,667913.0,0,-22529.0
2012,NCR,70866,5730.0,0,-80.0
2012,WBS,801337,0,0,-21983.0
2012,AGO,1273813,973.0,0,tag not found
2012,XEC,1168054,Income statement not found,353823.0,tag not found
2012,CLH,822818,558962.0,0,-197397.0
2012,COR,1490892,558962.0,0,-197397.0
2012,THO,730263,Income statement not found,121739.0,-10063.0
2012,FL,850209,5623.0,278.0,-152.0
2012,OUT,1579877,5623.0,278.0,-152.0
2012,UTHR,1082554,916076.0,0,-111905.0
2012,FSLR,1274494,3368545.0,0,-379228.0
2012,JWN,72333,Income statement not found,735.0,-513.0
2012,PSTG,1474432,Income statement not found,735.0,-513.0
2012,ADS,1101215,3641390.0,0,-116455.0
2012,PACW,1102112,Income statement not found,56801.0,-4914.0
2012,VVV,1674910,Income statement not found,56801.0,-4914.0
2012,FLO,1128928,0,136121.0,-67259.0
2012,HLF,1180262,4072330.0,477190.0,-121524.0
2012,TPX,1206264,1402.9,0,-50.5
2012,TWO,1465740,Income statement not found,0,tag not found
2012,JHG,1274173,Income statement not found,0,tag not found
2012,STL,1070154,Income statement not found,cash flow not found,cash flow not found
2012,AMG,1004434,0,0,-20.0
2012,MRNA,737207,0,-29424.0,-3.0
2012,WEN,30697,2505242.0,0,-197590.0
2012,LOGM,1420302,2505242.0,0,-197590.0
2012,IART,917520,0,41204.0,-69031.0
2012,MTCH,1575189,0,41204.0,-69031.0
2012,CVNA,1690820,0,41204.0,-69031.0
2012,ERIE,922621,1372.0,0,tag not found
2012,FHB,36377,1372.0,0,tag not found
2012,GPS,39911,15651.0,1135.0,-659.0
2012,CIM,1409493,Income statement not found,137329.0,tag not found
2012,EQC,803649,0,0,tag not found
2012,FNB,37808,0,110410.0,-12780.0
2012,RYN,52827,Income statement not found,278685.0,-157562.0
2012,UNVR,1494319,Income statement not found,278685.0,-157562.0
2012,LOPE,1434588,Income statement not found,69447.0,-97653.0
2012,UMPQ,1077771,0,69447.0,-97653.0
2012,IBKR,1381197,Income statement not found,0,tag not found
2012,EXP,918646,Income statement not found,18732.0,-26099.0
2012,NKTR,906709,81191.0,-171855.0,-10583.0
2012,CLGX,36047,0,0,-52600.0
2012,ICUI,883984,316869.0,41281.0,-19160.0
2012,TKR,98362,0,495.5,-297.2
2012,AVT,8858,25707522.0,567019.0,-128652.0
2012,VSAT,797721,863627.0,0,-204973.0
2012,FCNCA,798941,0,134348.0,-88883.0
2012,WTFC,1015328,0,111196.0,-74326.0
2012,BOH,46195,0,0,tag not found
2012,WRI,828916,Income statement not found,0,-95743.0
2012,NFG,70145,Income statement not found,220077.0,-1036784.0
2012,COHR,21510,769088.0,62962.0,-36051.0
2012,GRA,1045309,3155.5,0,-138.5
2012,WTM,776867,Income statement not found,0,-138.5
2012,CHH,1046311,691509.0,120687.0,-15443.0
2012,FND,1507079,691509.0,120687.0,-15443.0
2012,SAGE,1597553,691509.0,120687.0,-15443.0
2012,CFX,1420800,3913856.0,0,-83586.0
2012,COTY,1024305,3913856.0,0,-83586.0
2012,MFA,1055160,0,306839.0,-443.0
2012,RBC,82811,0,306839.0,-443.0
2012,LM,704051,2662574.0,0,-31822.0
2012,CNK,1385280,2473531.0,0,-220727.0
2012,OFC,860546,528007.0,0,tag not found
2012,MAC,912242,881323.0,0,tag not found
2012,MUR,717423,28626046.0,970876.0,-3674621.0
2012,PEGA,1013857,461710.0,21868.0,-23610.0
2012,MIC,1289790,Income statement not found,cash flow not found,cash flow not found
2012,CPA,1345105,Income statement not found,cash flow not found,cash flow not found
2012,SCCO,1001838,0,cash flow not found,cash flow not found
2012,UHAL,4457,2502675.0,205367.0,-589799.0
2012,ASB,7789,Income statement not found,cash flow not found,cash flow not found
2012,H,1468174,3949.0,0,-301.0
2012,APLE,1418121,365586.0,75476.0,tag not found
2012,BKU,1504008,0,211260.0,-31958.0
2012,GT,42582,0,0,-1127.0
2012,ENR,1632790,0,0,-1127.0
2012,FEYE,1370880,0,0,-1127.0
2012,PBF,1534504,Income statement not found,cash flow not found,cash flow not found
2012,VMI,102729,Income statement not found,0,-97074.0
2012,MSM,1003078,2355918.0,259031.0,-47691.0
2012,NEWR,1448056,2355918.0,259031.0,-47691.0
2012,MORN,1289419,658288.0,0,-30039.0
2012,EVR,1360901,657674.0,0,-13941.0
2012,TRIP,1526520,Income statement not found,cash flow not found,cash flow not found
2012,ALKS,1520262,Income statement not found,-113678.0,-16988.0
2012,SIX,701374,Income statement not found,-113678.0,-16988.0
2012,RIG,1451505,9196.0,0,-1303.0
2012,AGIO,1439222,9196.0,0,-1303.0
2012,AGR,1634997,9196.0,0,-1303.0
2012,ACHC,1520697,0,20403.0,-27595.0
2012,AA,1675149,0,20403.0,-27595.0
2012,NEU,1282637,2223309.0,239593.0,-38753.0
2012,TCBI,1077428,0,0,-3538.0
2012,DKS,1089063,5836119.0,0,-219026.0
2012,OLLI,1639300,5836119.0,0,-219026.0
2012,COLM,1050797,0,cash flow not found,cash flow not found
2012,OMF,1584207,0,cash flow not found,cash flow not found
2012,PGRE,1605607,0,cash flow not found,cash flow not found
2012,BDN,790816,0,cash flow not found,cash flow not found
2012,HGV,1674168,0,cash flow not found,cash flow not found
2012,TDC,816761,2665.0,419.0,-67.0
2012,KAR,1395942,0,0,-102.0
2012,NAVI,1593538,0,0,-102.0
2012,SC,1580608,0,0,-102.0
2012,FLR,1124198,27577135.0,cash flow not found,cash flow not found
2012,BOKF,875357,Income statement not found,cash flow not found,cash flow not found
2012,RPAI,1222840,Income statement not found,0,tag not found
2012,R,85961,Income statement not found,209979.0,-2133235.0
2012,OLN,74303,2184.7,149.6,-255.7
2012,S,101830,Income statement not found,-4326.0,-4261.0
2012,THS,1320695,2182125.0,88363.0,-70277.0
2012,CXP,1252849,576691.0,0,tag not found
2012,SPB,1487730,0,0,46809.0
2012,SLGN,849869,3588318.0,0,-119241.0
2012,CBT,16040,3300.0,0,-281.0
2012,CC,1627223,3300.0,0,-281.0
2012,COMM,1517228,3300.0,0,-281.0
2012,CLR,732834,2572520.0,739385.0,tag not found
2012,TREE,1434621,54617.0,0,-6110.0
2012,AN,350698,Income statement not found,316.4,-160.6
2012,TDS,1051512,Income statement not found,cash flow not found,cash flow not found
2012,CMD,19446,Income statement not found,31337.0,-5502.0
2012,GHC,104889,1050096.0,0,-217995.0
2012,OI,812074,Income statement not found,cash flow not found,cash flow not found
2012,WLK,1262823,801041.0,385555.0,-386882.0
2012,TRN,99780,3811.9,0,-116.6
2012,WWE,1091907,Income statement not found,31432.0,-33890.0
2012,UFS,1381531,Income statement not found,31432.0,-33890.0
2012,WCC,929008,6579301.0,0,-23084.0
2012,ESRT,1541401,6579301.0,0,-23084.0
2012,HAIN,910406,1378247.0,0,tag not found
2012,MD,893949,0,240907.0,tag not found
2012,KOS,1509991,672209.0,0,tag not found
2012,NUS,1021561,0,221645.0,-96645.0
2012,TCO,890319,Income statement not found,cash flow not found,cash flow not found
2012,SATS,1415404,Income statement not found,0,-513005.0
2012,PINC,1577916,Income statement not found,0,-513005.0
2012,SBGI,912752,1061679.0,0,-43986.0
2012,URBN,912615,2473801.0,185251.0,-190010.0
2012,SFM,1575515,2473801.0,185251.0,-190010.0
2012,BGCP,1094831,1766993.0,0,-36759.0
2012,PAG,1019849,1766993.0,0,-36759.0
2012,AMCX,1514991,1352577.0,0,-18557.0
2012,PTEN,889900,2723414.0,0,-973988.0
2012,X,1163302,19328.0,0,-723.0
2012,EQT,33213,Income statement not found,cash flow not found,cash flow not found
2012,IGT,1619762,Income statement not found,cash flow not found,cash flow not found
2012,PPC,802481,8121382.0,0,tag not found
2012,AM,1598968,8121382.0,0,tag not found
2012,MCY,64996,2783370.0,116911.0,-15177.0
2012,CNA,21175,9547.0,0,-94.0
2012,SNDR,1692063,9547.0,0,-94.0
2012,TWOU,1459417,9547.0,0,-94.0
2012,TFSL,1381668,Income statement not found,11479.0,-7332.0
2012,SEB,88121,Income statement not found,11479.0,-7332.0
2012,SWCH,1710583,Income statement not found,11479.0,-7332.0
2012,VIRT,1592386,Income statement not found,11479.0,-7332.0
2012,ANAT,904163,2987060.0,0,-30838.0
2012,CHK,895126,12316.0,0,tag not found
2012,RRC,315852,458038.0,13002.0,-4762.0
2012,CDEV,1658566,458038.0,13002.0,-4762.0
2012,USM,821130,Income statement not found,cash flow not found,cash flow not found
2012,AR,1433270,Income statement not found,cash flow not found,cash flow not found
2012,ARD,1689662,Income statement not found,cash flow not found,cash flow not found
