year,Company,CIK,Revenue,NetIncomeLoss,Payments to acquire property
2011,USB,36104,Income statement not found,cash flow not found,cash flow not found
2011,GS,886982,Income statement not found,4442.0,tag not found
2011,ADP,8670,Income statement not found,cash flow not found,cash flow not found
2011,BDX,10795,7828904.0,0,-515385.0
2011,CI,701221,21998.0,0,-422.0
2011,CME,1156375,3280.6,0,-172.2
2011,TJX,109198,23191455.0,0,-803330.0
2011,SYK,310764,Income statement not found,1345.0,-226.0
2011,CB,896159,Income statement not found,1585.0,tag not found
2011,UPS,1090727,Income statement not found,cash flow not found,cash flow not found
2011,CAT,18230,Income statement not found,cash flow not found,cash flow not found
2011,ANTM,1156039,60710.7,2646.7,-519.5
2011,SPGI,64040,6246.0,0,-119.0
2011,INTU,896878,3851.0,634.0,-114.0
2011,SO,92122,17657000000.0,634.0,-114.0
2011,DUK,1326160,14529.0,0,-4363.0
2011,D,715957,14379.0,1408.0,-3652.0
2011,FISV,798354,4337.0,472.0,-192.0
2011,PLD,1045609,0,0,tag not found
2011,PNC,713676,Income statement not found,cash flow not found,cash flow not found
2011,ISRG,1035267,1757.3,495.1,-82.9
2011,ZTS,1555280,1757.3,495.1,-82.9
2011,COP,1163165,Income statement not found,cash flow not found,cash flow not found
2011,BLK,1364742,0,0,-247.0
2011,MS,895421,32403.0,0,tag not found
2011,CL,21665,16734.0,0,-537.0
2011,RTN,1047122,24857.0,0,-340.0
2011,NOW,1373715,24857.0,0,-340.0
2011,AGN,1578845,24857.0,0,-340.0
2011,MU,723125,Income statement not found,cash flow not found,cash flow not found
2011,CCI,1051470,Income statement not found,cash flow not found,cash flow not found
2011,VRTX,875320,563340.0,0,-34595.0
2011,BIIB,875045,5048634.0,0,-208020.0
2011,GPN,1123360,5048634.0,0,-208020.0
2011,ITW,49826,17786583.0,cash flow not found,cash flow not found
2011,BSX,885725,7622.0,0,-304.0
2011,MMC,62709,0,0,-280.0
2011,AMAT,6951,10517.0,1926.0,-209.0
2011,CSX,277948,Income statement not found,cash flow not found,cash flow not found
2011,NOC,1133421,26412.0,0,-488.0
2011,TGT,27419,26412.0,0,-4368.0
2011,NSC,702165,11172.0,0,-2160.0
2011,SCHW,316709,4691.0,864.0,-180.0
2011,APD,2969,Income statement not found,1224.2,-1351.7
2011,AON,315293,11287.0,0,-241.0
2011,DE,315189,Income statement not found,cash flow not found,cash flow not found
2011,WM,823768,13378.0,0,-1324.0
2011,ECL,31462,Income statement not found,cash flow not found,cash flow not found
2011,AMD,2488,0,0,-250.0
2011,EQIX,1101239,1606842.0,0,-28066.0
2011,ICE,1571949,1606842.0,0,-28066.0
2011,AEP,4904,1606842.0,0,-28066.0
2011,KMB,55785,Income statement not found,cash flow not found,cash flow not found
2011,COF,927628,0,3147.0,-315.0
2011,SLB,87347,Income statement not found,cash flow not found,cash flow not found
2011,PGR,80661,Income statement not found,1015.5,-78.9
2011,SHW,89800,Income statement not found,cash flow not found,cash flow not found
2011,HUM,49071,Income statement not found,1419.0,-346.0
2011,EW,1099800,1678.6,0,-82.9
2011,LRCX,707549,3237693.0,723748.0,-127495.0
2011,EXC,1109357,Income statement not found,cash flow not found,cash flow not found
2011,GD,40533,32677.0,cash flow not found,cash flow not found
2011,EMR,32604,Income statement not found,0,-647.0
2011,AIG,5272,Income statement not found,cash flow not found,cash flow not found
2011,SRE,1032208,Income statement not found,cash flow not found,cash flow not found
2011,EOG,821189,Income statement not found,1091123.0,tag not found
2011,ATVI,718877,4755.0,0,-72.0
2011,ADSK,769397,2215.6,285.3,tag not found
2011,BAX,10456,2215.6,285.3,tag not found
2011,ILMN,1110803,1055535.0,86628.0,-77800.0
2011,EL,1001250,Income statement not found,0,-351.0
2011,GM,1467858,57474000000.0,0,-351.0
2011,MCO,1059556,2280.7,0,-67.7
2011,SPG,1063761,Income statement not found,0,tag not found
2011,ADI,6281,2993320.0,867394.0,-122996.0
2011,ETN,1551182,2993320.0,867394.0,-122996.0
2011,ROST,745732,Income statement not found,657170.0,-416271.0
2011,PSX,1534701,Income statement not found,657170.0,-416271.0
2011,KMI,1506307,8264.9,0,-1200.1
2011,DG,29534,0,0,-514861.0
2011,HCA,860730,Income statement not found,0,-1679.0
2011,MAR,1048286,12317.0,0,-183.0
2011,ALL,899051,32654.0,788.0,-246.0
2011,DD,30554,Income statement not found,0,-1843.0
2011,MET,1099219,16746.0,0,tag not found
2011,WBA,1618921,16746.0,0,tag not found
2011,ROP,882835,Income statement not found,427247.0,40702.0
2011,PRU,1137774,49045.0,0,tag not found
2011,AFL,4977,Income statement not found,1964.0,tag not found
2011,BK,1390777,Income statement not found,cash flow not found,cash flow not found
2011,CNC,1071739,5340582.0,0,-68993.0
2011,OXY,797468,23939.0,0,-7518.0
2011,XEL,72903,10654770.0,841172.0,-2205567.0
2011,NEM,1164727,Income statement not found,cash flow not found,cash flow not found
2011,FDX,1048911,Income statement not found,cash flow not found,cash flow not found
2011,SYY,96021,Income statement not found,cash flow not found,cash flow not found
2011,CTSH,1058290,6121156.0,883618.0,-288221.0
2011,MPC,1510295,0,2389.0,-1185.0
2011,TRV,86312,Income statement not found,cash flow not found,cash flow not found
2011,VLO,1035002,0,0,-2355.0
2011,IR,1466258,14782.0,0,-242.9
2011,DAL,27904,35115.0,cash flow not found,cash flow not found
2011,PSA,1393311,Income statement not found,cash flow not found,cash flow not found
2011,F,37996,Income statement not found,cash flow not found,cash flow not found
2011,ZBH,1136869,Income statement not found,0,-113.8
2011,YUM,1041061,12626.0,0,-940.0
2011,HPQ,47217,Income statement not found,7074.0,-4539.0
2011,INFO,1598014,Income statement not found,7074.0,-4539.0
2011,WEC,783325,Income statement not found,526.2,-830.8
2011,HLT,1585689,Income statement not found,526.2,-830.8
2011,GIS,40704,Income statement not found,526.2,-830.8
2011,TROW,1113169,0,773.2,-82.3
2011,EA,712515,3589.0,-276.0,tag not found
2011,OKE,1039684,14805794.0,0,-1336067.0
2011,STZ,16918,14805794.0,0,-1336067.0
2011,ORLY,898173,5788816.0,507673.0,-328319.0
2011,ED,1047862,Income statement not found,cash flow not found,cash flow not found
2011,JCI,833444,17355.0,1733.0,-788.0
2011,TDG,1260221,342953.0,172134.0,-18026.0
2011,WDAY,1327811,342953.0,172134.0,-18026.0
2011,APH,820313,0,cash flow not found,cash flow not found
2011,EQR,906107,1989463.0,0,tag not found
2011,REGN,872589,Income statement not found,cash flow not found,cash flow not found
2011,AVB,915912,Income statement not found,cash flow not found,cash flow not found
2011,MSI,68505,8203.0,1158.0,-186.0
2011,PEG,788784,11079.0,1503.0,-2083.0
2011,PPG,79879,Income statement not found,cash flow not found,cash flow not found
2011,ES,72741,4465657.0,cash flow not found,cash flow not found
2011,STT,93751,Income statement not found,cash flow not found,cash flow not found
2011,LULU,1397187,Income statement not found,184063.0,-116657.0
2011,EBAY,1065088,Income statement not found,cash flow not found,cash flow not found
2011,SBAC,1034054,698170.0,0,-126938.0
2011,WLTW,1140536,3447.0,0,-111.0
2011,PAYX,723531,3447.0,0,-111.0
2011,FE,1031296,0,0,-111.0
2011,FLT,1175454,519591.0,147335.0,-13454.0
2011,MCK,927653,519591.0,147335.0,-13454.0
2011,KLAC,319201,3175167.0,cash flow not found,cash flow not found
2011,EIX,827052,12760.0,0,-4808.0
2011,PH,76334,Income statement not found,cash flow not found,cash flow not found
2011,LUV,92380,Income statement not found,cash flow not found,cash flow not found
2011,SQ,1512673,Income statement not found,cash flow not found,cash flow not found
2011,VRSK,1442145,0,282758.0,-59829.0
2011,PCAR,75362,16355.2,1042.3,-340.7
2011,A,1090872,Income statement not found,cash flow not found,cash flow not found
2011,MNST,865752,0,0,-25552.0
2011,PPL,922224,0,0,-25552.0
2011,WMB,107263,Income statement not found,cash flow not found,cash flow not found
2011,VFC,103379,9459232.0,0,tag not found
2011,ETR,65984,Income statement not found,0,tag not found
2011,DLR,1297996,Income statement not found,0,tag not found
2011,ADM,7084,Income statement not found,0,-1247.0
2011,TMUS,1283699,Income statement not found,301310.0,-889769.0
2011,O,726728,421059.0,157032.0,tag not found
2011,AZO,866787,8072973.0,848974.0,-321604.0
2011,SWK,93556,10376.4,674.6,-302.1
2011,TWTR,1418091,10376.4,674.6,-302.1
2011,SPLK,1353283,10376.4,674.6,-302.1
2011,MCHP,827054,379985.0,418950.0,-29587.0
2011,CMI,26172,18048.0,0,-622.0
2011,DTE,936340,0,0,tag not found
2011,BLL,9389,Income statement not found,0,-443.8
2011,CERN,804753,2203153.0,306627.0,-104795.0
2011,AWK,1410636,Income statement not found,309613.0,-924858.0
2011,CTAS,723254,Income statement not found,309613.0,-924858.0
2011,MSCI,1408198,Income statement not found,13824.0,-1811.0
2011,DFS,1393612,0,2226708.0,-111560.0
2011,TSN,100493,32266.0,0,-643.0
2011,CSGP,1057352,251738.0,14656.0,-15013.0
2011,RMD,943819,1243148.0,226986.0,-66609.0
2011,ANSS,1013462,691449.0,180675.0,-22063.0
2011,ROK,1024478,Income statement not found,cash flow not found,cash flow not found
2011,PXD,1038357,0,0,tag not found
2011,IDXX,874716,1218689.0,0,-52464.0
2011,LVS,1300514,9410745.0,0,-1508493.0
2011,SNPS,883241,1535643.0,221364.0,-57345.0
2011,FTV,1659166,1535643.0,221364.0,-57345.0
2011,PANW,1327567,1535643.0,221364.0,-57345.0
2011,MTB,36270,Income statement not found,cash flow not found,cash flow not found
2011,AME,1037868,Income statement not found,cash flow not found,cash flow not found
2011,XLNX,743988,2369445.0,641875.0,-64979.0
2011,BXP,1037540,1759526.0,0,tag not found
2011,LYB,1489393,1759526.0,0,tag not found
2011,KR,56873,1759526.0,0,-1898.0
2011,AMP,820027,10239.0,0,-250.0
2011,ALXN,899866,0,cash flow not found,cash flow not found
2011,HSY,47111,6080788.0,0,-323961.0
2011,VRSN,1014473,771978.0,0,-192660.0
2011,CMG,1058090,Income statement not found,cash flow not found,cash flow not found
2011,VTR,740260,1764991.0,0,-50473.0
2011,DXCM,1093557,76266.0,-44746.0,-8006.0
2011,SYF,1601712,76266.0,-44746.0,-8006.0
2011,FAST,815556,Income statement not found,357929.0,-120043.0
2011,WY,106535,Income statement not found,cash flow not found,cash flow not found
2011,GLW,24741,0,2805.0,tag not found
2011,FITB,35527,0,0,-319.0
2011,HIG,874766,21859.0,662.0,tag not found
2011,DLTR,935703,Income statement not found,cash flow not found,cash flow not found
2011,ALGN,1097149,479741.0,66716.0,-30404.0
2011,CLX,21076,Income statement not found,557.0,-228.0
2011,CDNS,813672,1149835.0,72229.0,-31421.0
2011,RSG,1060391,8192.9,cash flow not found,cash flow not found
2011,CPRT,900075,872246.0,166375.0,-70170.0
2011,SWKS,4127,Income statement not found,cash flow not found,cash flow not found
2011,ESS,920522,475558.0,0,tag not found
2011,RCL,884887,7537263.0,607421.0,-1173626.0
2011,WDC,106040,0,726.0,-778.0
2011,AEE,1002910,Income statement not found,cash flow not found,cash flow not found
2011,BBY,764478,Income statement not found,cash flow not found,cash flow not found
2011,NTRS,73124,Income statement not found,cash flow not found,cash flow not found
2011,DHI,882184,Income statement not found,0,-16.3
2011,MKC,63754,Income statement not found,cash flow not found,cash flow not found
2011,VEEV,1393052,Income statement not found,cash flow not found,cash flow not found
2011,HAL,45012,24829.0,0,-2953.0
2011,KEY,91576,0,0,-158.0
2011,VMC,1396009,Income statement not found,-70778.0,-98912.0
2011,HPE,1645590,Income statement not found,-70778.0,-98912.0
2011,CDW,1402057,9602.4,17.1,-45.7
2011,AJG,354190,2134.7,cash flow not found,cash flow not found
2011,CMS,811156,2134.7,0,-882.0
2011,ARE,1035443,0,0,tag not found
2011,UAL,100517,Income statement not found,cash flow not found,cash flow not found
2011,EFX,33185,0,0,-75.0
2011,LEN,920760,0,0,tag not found
2011,MTD,1037646,2309328.0,269493.0,-98500.0
2011,KHC,1637459,2309328.0,269493.0,-98500.0
2011,CHD,313927,0,cash flow not found,cash flow not found
2011,FCX,831259,0,0,tag not found
2011,KEYS,1601046,0,0,tag not found
2011,LH,920148,5542.3,0,-145.7
2011,TFX,96943,1528911.0,0,-45087.0
2011,TRU,1552033,1528911.0,0,-45087.0
2011,IAC,891103,Income statement not found,cash flow not found,cash flow not found
2011,ACGL,947484,3063307.0,cash flow not found,cash flow not found
2011,MXIM,743316,0,489009.0,-175253.0
2011,IP,51434,Income statement not found,cash flow not found,cash flow not found
2011,MLM,916076,Income statement not found,0,-155363.0
2011,DOV,29905,Income statement not found,895243.0,-271809.0
2011,TEAM,1650372,Income statement not found,895243.0,-271809.0
2011,COO,711404,1330835.0,175430.0,-103665.0
2011,CFG,759944,1330835.0,175430.0,-103665.0
2011,FTNT,1262039,Income statement not found,cash flow not found,cash flow not found
2011,MRVL,1058057,3393040.0,615091.0,-88779.0
2011,K,55067,Income statement not found,cash flow not found,cash flow not found
2011,MKL,1096343,Income statement not found,0,-60132.0
2011,KSU,54480,2098.3,0,-495.0
2011,INVH,1687229,2098.3,0,-495.0
2011,OMC,29989,13872.5,0,-185.5
2011,CINF,20286,3803.0,166.0,-7.0
2011,CXO,1358071,0,548137.0,tag not found
2011,TIF,98246,Income statement not found,439190.0,-239443.0
2011,MGM,789570,7849312.0,0,-301244.0
2011,KMX,1170010,Income statement not found,0,-301244.0
2011,YUMC,1673358,Income statement not found,0,-301244.0
2011,RF,1281761,0,-215.0,tag not found
2011,HES,4447,Income statement not found,cash flow not found,cash flow not found
2011,BMRN,1048477,441358.0,-53836.0,-73219.0
2011,PAYC,1590955,441358.0,-53836.0,-73219.0
2011,MAA,912595,448992.0,0,tag not found
2011,CAG,23217,Income statement not found,0,tag not found
2011,CTL,18926,15351.0,573.0,-2411.0
2011,ULTA,1403568,Income statement not found,cash flow not found,cash flow not found
2011,XYL,1524472,Income statement not found,cash flow not found,cash flow not found
2011,TWLO,1447669,Income statement not found,cash flow not found,cash flow not found
2011,PFG,1126328,2059.0,0,tag not found
2011,CAH,721371,Income statement not found,959.0,-291.3
2011,EXPE,1324424,3449009.0,0,-207837.0
2011,RNG,1384905,3449009.0,0,-207837.0
2011,CTXS,877890,2206392.0,0,-111932.0
2011,IFF,51253,Income statement not found,cash flow not found,cash flow not found
2011,AKAM,1086222,1158538.0,200904.0,-140218.0
2011,BURL,1579298,1158538.0,200904.0,-140218.0
2011,NUE,73309,Income statement not found,0,-440502.0
2011,DGX,1022079,7510490.0,0,-161556.0
2011,WAB,943452,1967637.0,170149.0,-37971.0
2011,HBAN,49196,0,cash flow not found,cash flow not found
2011,DRI,940944,Income statement not found,cash flow not found,cash flow not found
2011,HOLX,859737,1789349.0,157150.0,-27785.0
2011,SUI,912593,Income statement not found,cash flow not found,cash flow not found
2011,WPC,1025378,336409.0,cash flow not found,cash flow not found
2011,LDOS,1336920,10587.0,59.0,-65.0
2011,GRMN,1121788,2758569.0,520896.0,-38366.0
2011,MAS,62996,7467.0,0,-151.0
2011,NLY,1043219,Income statement not found,0,tag not found
2011,SSNC,1402436,370828.0,51021.0,-6222.0
2011,LBRDK,1611983,370828.0,51021.0,-6222.0
2011,WAT,1000697,1851184.0,0,tag not found
2011,LNT,352541,3665.3,321.9,tag not found
2011,UDR,74208,708685.0,0,-13267.0
2011,ABC,1140859,20407670.0,706624.0,-167954.0
2011,ATO,731802,0,207601.0,-622965.0
2011,NTAP,1002047,5122.6,673.1,-222.7
2011,GPC,40987,0,0,-103469.0
2011,AES,874761,0,0,-2430.0
2011,LNG,3570,0,0,-2430.0
2011,EXR,1289490,0,0,tag not found
2011,BR,1383312,Income statement not found,0,-29.2
2011,L,60086,14127.0,0,-857.0
2011,CBOE,1374310,Income statement not found,0,-857.0
2011,ANET,1596532,Income statement not found,0,-857.0
2011,SIVB,719739,0,0,-30751.0
2011,GWW,277135,Income statement not found,0,-196942.0
2011,FOXA,1308161,33405.0,0,-1171.0
2011,OKTA,1660134,33405.0,0,-1171.0
2011,SGEN,1060736,94778.0,-152030.0,-11252.0
2011,TDY,1094285,1941.9,0,-41.7
2011,TTWO,946581,0,0,-3149.0
2011,INCY,879169,94455.0,0,-3799.0
2011,LW,1679273,94455.0,0,-3799.0
2011,DRE,783280,1274274.0,0,tag not found
2011,IT,749251,1468588.0,136902.0,tag not found
2011,AMTD,1173431,0,637753.0,-152889.0
2011,CNP,1130310,Income statement not found,cash flow not found,cash flow not found
2011,EXAS,1124140,Income statement not found,cash flow not found,cash flow not found
2011,ODFL,878927,Income statement not found,cash flow not found,cash flow not found
2011,NDAQ,1120193,3438.0,0,-88.0
2011,CE,1306830,6763.0,0,-349.0
2011,HAS,46080,0,385367.0,-99402.0
2011,ZBRA,877212,Income statement not found,385367.0,-99402.0
2011,FMC,37785,3377.9,0,-189.5
2011,HRL,48465,7895089.0,0,-96911.0
2011,FNF,1331875,4839.6,0,-29.1
2011,WYNN,1174922,5269792.0,0,-184146.0
2011,QRVO,1604778,5269792.0,0,-184146.0
2011,ALNY,1178670,Income statement not found,-57649.0,-1291.0
2011,IEX,832101,1838451.0,193857.0,-35175.0
2011,VAR,203527,Income statement not found,193857.0,-35175.0
2011,STE,1624899,Income statement not found,193857.0,-35175.0
2011,XRAY,818479,2537718.0,0,-71186.0
2011,TYL,860731,Income statement not found,cash flow not found,cash flow not found
2011,EXPD,746515,Income statement not found,0,-78115.0
2011,JKHY,779152,Income statement not found,cash flow not found,cash flow not found
2011,MKTX,1278021,181099.0,47704.0,-3160.0
2011,NVR,906163,0,129420.0,-11444.0
2011,ELS,895417,580073.0,0,tag not found
2011,ALLY,40729,Income statement not found,cash flow not found,cash flow not found
2011,ALLE,1579241,Income statement not found,cash flow not found,cash flow not found
2011,FANG,1539838,Income statement not found,cash flow not found,cash flow not found
2011,HST,1070750,4998.0,0,-327.0
2011,ARNC,4281,Income statement not found,cash flow not found,cash flow not found
2011,EPAM,1352010,Income statement not found,cash flow not found,cash flow not found
2011,RJF,720005,Income statement not found,278353.0,-37200.0
2011,TER,97210,1429061.0,373809.0,-86097.0
2011,SJM,91419,Income statement not found,cash flow not found,cash flow not found
2011,MYL,1623613,Income statement not found,cash flow not found,cash flow not found
2011,TXT,217346,11275.0,cash flow not found,cash flow not found
2011,GDDY,1609711,11275.0,cash flow not found,cash flow not found
2011,WU,1365135,5491.4,0,-52.8
2011,AVY,8818,6026.3,190.1,-105.0
2011,MPW,1287865,143319.0,0,tag not found
2011,NCLH,1513761,143319.0,0,tag not found
2011,WST,105770,Income statement not found,cash flow not found,cash flow not found
2011,FICO,814547,619683.0,71562.0,-14020.0
2011,VMW,1124610,3767096.0,723936.0,-230091.0
2011,LNC,59558,Income statement not found,294.0,tag not found
2011,URI,1067701,Income statement not found,cash flow not found,cash flow not found
2011,PODD,1145197,152255.0,-57170.0,-11114.0
2011,VNO,899689,Income statement not found,cash flow not found,cash flow not found
2011,Y,775368,Income statement not found,143251.0,-6411.0
2011,AAL,6201,Income statement not found,143251.0,-6411.0
2011,DPZ,1286681,1652193.0,105361.0,-24349.0
2011,RE,1095073,Income statement not found,-80486.0,tag not found
2011,PHM,822416,4136690.0,-210388.0,-21238.0
2011,TRMB,864749,1644065.0,0,-23278.0
2011,TTD,1671933,1644065.0,0,-23278.0
2011,TSCO,916365,0,222740.0,-166156.0
2011,UHS,352915,0,0,-285682.0
2011,NI,1111711,Income statement not found,cash flow not found,cash flow not found
2011,PNW,764622,3241379.0,0,-884350.0
2011,WRB,11544,5155984.0,394803.0,-45320.0
2011,BRO,79282,1013542.0,163995.0,-13608.0
2011,APA,6769,Income statement not found,cash flow not found,cash flow not found
2011,FDS,1013237,726510.0,171046.0,-29343.0
2011,HII,1501585,Income statement not found,-94.0,-197.0
2011,ROKU,1428439,Income statement not found,-94.0,-197.0
2011,BAH,1443646,Income statement not found,cash flow not found,cash flow not found
2011,WRK,1636023,Income statement not found,cash flow not found,cash flow not found
2011,PKI,31791,1921287.0,7655.0,-30592.0
2011,ARMK,1584509,1921287.0,7655.0,-30592.0
2011,REG,910606,500417.0,0,tag not found
2011,LKQ,1065696,3269862.0,210264.0,-86416.0
2011,CPT,906345,Income statement not found,0,tag not found
2011,HSIC,1000228,0,0,-45176.0
2011,AGNC,1423689,Income statement not found,770480.0,tag not found
2011,EMN,915389,Income statement not found,696.0,-457.0
2011,VER,1507385,0.0,cash flow not found,cash flow not found
2011,DOX,1062579,0.0,cash flow not found,cash flow not found
2011,CCK,1219601,2058.0,0,-401.0
2011,NDSN,72331,1233159.0,222364.0,-20239.0
2011,ETFC,1015780,Income statement not found,cash flow not found,cash flow not found
2011,TAP,24545,0,0,-235.4
2011,NBL,72207,3763.0,453.0,tag not found
2011,FBHS,1519751,3328.6,0,-68.5
2011,COUP,1385867,3328.6,0,-68.5
2011,DISH,1001082,Income statement not found,0,-778905.0
2011,CHRW,1043277,10336346.0,431612.0,-35932.0
2011,SIRI,908937,3014524.0,426961.0,-137429.0
2011,MRO,101778,15282.0,2946.0,-3295.0
2011,RPM,110621,15282.0,2946.0,-3295.0
2011,PKG,75677,2620111.0,158027.0,-280213.0
2011,GWRE,1528396,2620111.0,158027.0,-280213.0
2011,BFAM,1437578,2620111.0,158027.0,-280213.0
2011,ZEN,1463172,2620111.0,158027.0,-280213.0
2011,GLPI,1575965,2620111.0,158027.0,-280213.0
2011,NNN,751364,Income statement not found,158027.0,-280213.0
2011,MTN,812011,0,0,-95640.0
2011,NRG,1013871,2132.0,0,-2310.0
2011,WEX,1309108,553076.0,133622.0,-25145.0
2011,FRT,34903,553059.0,0,tag not found
2011,JBHT,728535,Income statement not found,257006.0,-502282.0
2011,RGA,898174,8829538.0,599620.0,tag not found
2011,WHR,106640,18666.0,0,-608.0
2011,CF,1324404,1718.4,0,-247.2
2011,VST,1692819,1718.4,0,-247.2
2011,CMA,28412,0,0,tag not found
2011,NBIX,914475,77413.0,37571.0,-750.0
2011,OHI,888491,0,52606.0,tag not found
2011,ALB,915913,2869005.0,0,-190574.0
2011,OGE,1021635,3915.9,0,-1270.4
2011,CSL,790051,Income statement not found,180.3,-79.6
2011,GGG,42888,Income statement not found,0,-23854.0
2011,LYV,1335258,1185682.0,0,-107500.0
2011,AAP,1158449,6170462.0,394682.0,-268129.0
2011,IRM,1020569,0,0,-209155.0
2011,JLL,1037976,3584544.0,0,tag not found
2011,IPG,51644,7014.6,0,-140.3
2011,CGNX,851205,321914.0,cash flow not found,cash flow not found
2011,DVN,1090012,Income statement not found,4704.0,-7534.0
2011,PTC,857005,1166949.0,85424.0,-27817.0
2011,PCG,1004980,14956.0,0,-4038.0
2011,SNA,91440,Income statement not found,cash flow not found,cash flow not found
2011,KRC,1025996,Income statement not found,cash flow not found,cash flow not found
2011,DXC,1688568,Income statement not found,cash flow not found,cash flow not found
2011,SEIC,350894,929727.0,0,-12271.0
2011,TRGP,1389170,Income statement not found,cash flow not found,cash flow not found
2011,UGI,884614,6091.3,0,-360.7
2011,TTC,737758,Income statement not found,0,-57447.0
2011,USFD,1665918,Income statement not found,0,-57447.0
2011,CY,791915,995204.0,0,-80556.0
2011,ON,1097864,3442.3,cash flow not found,cash flow not found
2011,AZPN,929940,Income statement not found,cash flow not found,cash flow not found
2011,CTLT,1596783,Income statement not found,cash flow not found,cash flow not found
2011,POOL,945841,1793318.0,71993.0,-19454.0
2011,NOV,1021860,14658.0,0,-483.0
2011,SRPT,873303,Income statement not found,cash flow not found,cash flow not found
2011,LII,1069202,3303.6,88.3,-43.2
2011,ABMD,815094,Income statement not found,cash flow not found,cash flow not found
2011,RNR,913144,208507.0,0,tag not found
2011,XPO,1166003,208507.0,0,tag not found
2011,STOR,1538990,208507.0,0,tag not found
2011,VOYA,1535929,208507.0,0,tag not found
2011,ATUS,1702780,208507.0,0,tag not found
2011,G,1398659,1600436.0,184294.0,-35776.0
2011,SCI,89089,Income statement not found,cash flow not found,cash flow not found
2011,AIZ,1267238,8272804.0,cash flow not found,cash flow not found
2011,AFG,1042046,4750.0,cash flow not found,cash flow not found
2011,MASI,937556,0,0,-5057.0
