year,Company,CIK,Payments to acquire property
2015,NWL,814453,-211400000
2015,JNPR,1043604,-210300000
2015,LEA,842162,-485800000
2015,RS,861884,-172200000
2015,ST,1477294,-177196000
2015,ENTG,1101302,-71977000
2015,FFIV,1048695,-60307000
2015,LPLA,1397911,-72565000
2015,SLG,1040971,-406442000
2015,CRL,1100682,-63252000
2015,ATR,896622,-149323000
2015,IONS,874015,-7692000
2015,NLSN,1492633,-134000000
2015,BG,1144519,-649000000
2015,CABO,1632127,-156136000
2015,PNR,77360,-134300000
2015,PRGO,1585364,-137000000
2015,ACM,868857,-69426000
2015,MOS,1285785,-800000000
2015,FLIR,354908,-68234000
2015,KSS,885639,-690000000
2015,BEN,38777,-68800000
2015,CBSH,22356,-31897000
2015,HUBS,1404655,-8427000
2015,PBCT,1378946,-29800000
2015,EWBC,1069157,-6555000
2015,PFPT,1212458,-25827000
2015,IVZ,914208,-124500000
2015,RHI,315213,-75057000
2015,WBC,1390844,-89700000
2015,SPR,1364885,-360100000
2015,DCI,29644,-93739000
2015,FAF,1472787,-123697000
2015,POST,1530950,-107900000
2015,PRAH,1613859,-4910000
2015,CACI,16058,-17444000
2015,TCF,814184,-53594000
2015,XRX,108772,-251000000
2015,PLNT,1637207,-19488000
2015,PB,1068851,-9357000
2015,PVH,78239,-263800000
2015,CIEN,936395,-62109000
2015,HFC,48039,-581639000
2015,HZNP,1492426,-7156000
2015,HTA,1360604,-29270000
2015,FLS,30625,-181861000
2015,WWD,108312,-286612000
2015,FIVE,1177609,-53059000
2015,CW,26324,-35512000
2015,DNKN,1357204,-30246000
2015,ARW,7536,-154800000
2015,MIDD,769520,-22362000
2015,OSK,775158,-131700000
2015,ACC,1283630,-96832000
2015,BWXT,1486957,-68335000
2015,ITT,216228,-86700000
2015,MKSI,1049502,-12414000
2015,UNM,5513,-114.5
2015,MDU,67716,-625375000
2015,STLD,1022671,-114501000
2015,SABR,1597033,-286697000
2015,LEG,58492,-103200000
2015,Z,1617640,-54981000
2015,TOL,794170,-9447000
2015,INGR,1046257,-280000000
2015,JBL,898293,-963145000
2015,RL,1037038,-391
2015,NATI,935494,-33987000
2015,CASY,726958,-360734000
2015,JBLU,1158463,-837000000
2015,SON,91767,-192295000
2015,SEE,1012100,-184000000
2015,BERY,1378992,-180000000
2015,ETSY,1370637,-11116000
2015,SNX,1177394,-100106000
2015,SRCL,861878,-114761000
2015,WSO,105016,-23698000
2015,WSM,719955,-202935000
2015,MAN,871763,-52300000
2015,PWR,1050915,-209968000
2015,NUAN,1002517,-58039000
2015,PEN,1321732,-5474000
2015,LB,701985,-727000000
2015,NXST,1142417,-29021000
2015,IDA,1057877,-294021000
2015,LECO,59527,-50507000
2015,EPR,1045450,-179820000
2015,NYT,71691,-26965000
2015,BPOP,763901,-62656000
2015,ROL,84839,-39495000
2015,EXEL,939767,-447000
2015,THG,944695,-19500000
2015,CREE,895419,-206160000
2015,PII,931015,-249485000
2015,HOG,793952,-259974000
2015,M,794367,-777000000
2015,CFR,39263,-147129000
2015,HBI,1359841,-99375000
2015,HE,354707,-363804000
2015,WPX,1518832,-1124000000
2015,NYCB,910073,-34802000
2015,SNV,18349,-28381000
2015,ALSN,1411207,-58100000
2015,BRKR,1109354,-34200000
2015,BC,14930,-124.8
2015,BLUE,1293971,-7055000
2015,ZNGA,1439404,-7832000
2015,AWI,7431,-170700000
2015,MTG,876437,-4630000
2015,IPGP,1111928,-70119000
2015,MANH,1056696,-11492000
2015,SERV,1428875,-40000000
2015,HHC,1498828,-15439000
2015,MAT,63276,-111818000
2015,SMG,825542,-61700000
2015,AYI,1144215,-56500000
2015,HEI,46619,-18249000
2015,CRI,1060822,-103497000
2015,DISCA,1437107,-103000000
2015,HUN,1307954,-663000000
2015,KNX,1492691,342615000
2015,PCTY,1591698,-9020000
2015,RP,1286225,-33384000
2015,GPK,1408075,-244100000
2015,HP,46765,-1133482000
2015,AGCO,880266,-211400000
2015,CACC,885550,-4000000
2015,DLB,1308547,-157552000
2015,CR,25445,-39600000
2015,LSTR,853816,-4804000
2015,KEX,56047,-345475000
2015,LAZ,1311370,-26629000
2015,NCR,70866,-79000000
2015,WBS,801337,-36115000
2015,CLH,822818,-257196000
2015,THO,730263,-42283000
2015,FL,850209,-228000000
2015,UTHR,1082554,-49792000
2015,FSLR,1274494,-166438000
2015,JWN,72333,-1082000000
2015,PSTG,1474432,-39355000
2015,ADS,1101215,-191683000
2015,PACW,1102112,-8929000
2015,FLO,1128928,-90773000
2015,TWO,1465740,-65900000
2015,STL,1070154,-4326000
2015,AMG,1004434,-38200000
2015,WEN,30697,-251622000
2015,LOGM,1420302,-14219000
2015,IART,917520,-33413000
2015,GPS,39911,-726000000
2015,FNB,37808,-9723000
2015,RYN,52827,-57293000
2015,UNVR,1494319,-145000000
2015,LOPE,1434588,-204718000
2015,EXP,918646,-111573
2015,NKTR,906709,-11195000
2015,CLGX,36047,-44149000
2015,ICUI,883984,-12984000
2015,TKR,98362,-105600000
2015,AVT,8858,-174374000
2015,VSAT,797721,-366492
2015,FCNCA,798941,-89734000
2015,WTFC,1015328,-43459000
2015,WRI,828916,-83702000
2015,COHR,21510,-22163000
2015,GRA,1045309,-154800000
2015,SAGE,1597553,-198000
2015,COTY,1024305,-170900000
2015,RBC,82811,-92200000
2015,LM,704051,-45773
2015,CNK,1385280,-331726000
2015,MUR,717423,-2549736000
2015,MIC,1289790,-194148000
2015,SCCO,1001838,-1149600000
2015,H,1468174,-269000000
2015,BKU,1504008,-23272000
2015,GT,42582,-983000000
2015,ENR,1632790,-40400000
2015,FEYE,1370880,-54549000
2015,PBF,1534504,-353964000
2015,VMI,102729,-45468000
2015,MSM,1003078,-51405000
2015,NEWR,1448056,-12628
2015,MORN,1289419,-57300000
2015,EVR,1360901,-16189000
2015,TRIP,1526520,-109000000
2015,ALKS,1520262,-19054000
2015,SIX,701374,-114370000
2015,RIG,1451505,-2001000000
2015,AGIO,1439222,-20164000
2015,ACHC,1520697,-276047000
2015,NEU,1282637,-126499000
2015,TCBI,1077428,-5034000
2015,DKS,1089063,-370028000
2015,KAR,1395942,-134700000
2015,BOKF,875357,-265406000
2015,R,85961,-2667978000
2015,OLN,74303,-130900000
2015,S,101830,-1488
2015,THS,1320695,-72734000
2015,SPB,1487730,-89100000
2015,SLGN,849869,-237302000
2015,CBT,16040,-141000000
2015,CC,1627223,-519000000
2015,COMM,1517228,-56501000
2015,TREE,1434621,-7237000
2015,AN,350698,-247600000
2015,GHC,104889,-136859000
2015,WLK,1262823,-491426000
2015,TRN,99780,-196000000
2015,WWE,1091907,-20010000
2015,UFS,1381531,-289000000
2015,WCC,929008,-21658000
2015,NUS,1021561,-56622000
2015,SATS,1415404,-809270000
2015,PINC,1577916,-70734000
2015,SBGI,912752,-91421000
2015,URBN,912615,-134950000
2015,SFM,1575515,-125313000
2015,BGCP,1094831,-37626000
2015,AMCX,1514991,-68321000
2015,PTEN,889900,-743776000
2015,X,1163302,-500000000
2015,MCY,64996,-20112000
2015,CNA,21175,-125000000
2015,TWOU,1459417,-4096000
2015,TFSL,1381668,-5522000
2015,SEB,88121,-139000000
2015,VIRT,1592386,-16271000
2015,ANAT,904163,-32596000
2015,RRC,315852,-4441000
