year,Company,CIK,Revenue,NetIncomeLoss,Payments to acquire property
2017,IBM,51143,79139000000,cash flow not found,cash flow not found
2017,COST,909832,79139000000,0,-2502000000
2017,ACN,1467373,Income statement not found,cash flow not found,cash flow not found
2017,TMO,97745,Income statement not found,cash flow not found,cash flow not found
2017,PM,1413329,Income statement not found,0,-1548000000
2017,NEE,753308,0,5378000000,tag not found
2017,UNP,100885,21240000000,10712000000,-3238000000
2017,ABBV,1551152,Income statement not found,10712000000,-3238000000
2017,HON,773840,Income statement not found,cash flow not found,cash flow not found
2017,UTX,101829,Income statement not found,cash flow not found,cash flow not found
2017,LLY,59478,22871300000,-204100000,tag not found
2017,TXN,97476,3750000000,3682000000,-695000000
2017,NKE,320187,3750000000,3682000000,-695000000
2017,AVGO,1649338,Income statement not found,0,-1069000000
2017,ORCL,1341439,Income statement not found,0,-1069000000
2017,GE,40545,Income statement not found,cash flow not found,cash flow not found
2017,LMT,936468,Income statement not found,2002000000,-1177000000
2017,TSLA,1318605,11758751000,0,-3414814000
2017,QCOM,804328,22291000000,0,-690000000
2017,AMT,1053507,6663900000,0,-803600000
2017,SBUX,829224,Income statement not found,0,-1519400000
2017,DHR,313616,Income statement not found,2492100000,-619600000
2017,LOW,60667,Income statement not found,0,-1167000000
2017,CVS,64803,1.84765E+11,0,-1918000000
2017,MMM,66740,Income statement not found,cash flow not found,cash flow not found
2017,AXP,4962,0,2736000000,-1062000000
2017,FIS,1136893,Income statement not found,0,-145000000
2017,MO,764180,Income statement not found,0,-199000000
2017,GILD,882095,26107000000,0,-590000000
2017,MDLZ,1103982,Income statement not found,0,-1014000000
2017,CHTR,1091667,10602000000,0,-8681000000
2017,USB,36104,Income statement not found,cash flow not found,cash flow not found
2017,GS,886982,Income statement not found,4286000000,-3185000000
2017,ADP,8670,Income statement not found,cash flow not found,cash flow not found
2017,BDX,10795,Income statement not found,cash flow not found,cash flow not found
2017,CI,701221,41616000000,0,-471000000
2017,CME,1156375,3644700000,0,-81900000
2017,TJX,109198,33183744000,2298234000,-1024747000
2017,SYK,310764,Income statement not found,1020000000,-598000000
2017,CB,896159,Income statement not found,3861000000,tag not found
2017,UPS,1090727,Income statement not found,cash flow not found,cash flow not found
2017,CAT,18230,Income statement not found,cash flow not found,cash flow not found
2017,ANTM,1156039,90039400000,3842800000,-799500000
2017,SPGI,64040,1589000000,0,-123000000
2017,INTU,896878,5177000000,971000000,-102000000
2017,SO,92122,1652000000,971000000,-102000000
2017,DUK,1326160,0,54000000,-113000000
2017,D,715957,12586000000,2999000000,-5504000000
2017,FISV,798354,5696000000,2999000000,-5504000000
2017,PLD,1045609,0,0,tag not found
2017,PNC,713676,Income statement not found,cash flow not found,cash flow not found
2017,ISRG,1035267,3128900000,660000000,-190700000
2017,ZTS,1555280,5307000000,660000000,-190700000
2017,COP,1163165,Income statement not found,cash flow not found,cash flow not found
2017,BLK,1364742,0,0,-155000000
2017,MS,895421,Income statement not found,cash flow not found,cash flow not found
2017,CL,21665,15454000000,0,-553000000
2017,RTN,1047122,25348000000,0,-553000000
2017,NOW,1373715,Income statement not found,-149130000,-150510000
2017,AGN,1578845,15940700000,-149130000,-150510000
2017,MU,723125,20322000000,0,-4734000000
2017,CCI,1051470,Income statement not found,cash flow not found,cash flow not found
2017,VRTX,875320,651634000,0,-99421000
2017,BIIB,875045,12273900000,0,-3000000
2017,GPN,1123360,12273900000,0,-3000000
2017,ITW,49826,14314000000,cash flow not found,cash flow not found
2017,BSX,885725,9048000000,cash flow not found,cash flow not found
2017,MMC,62709,0,0,-302000000
2017,AMAT,6951,14537000000,3434000000,-345000000
2017,CSX,277948,Income statement not found,cash flow not found,cash flow not found
2017,NOC,1133421,Income statement not found,2015000000,-928000000
2017,TGT,27419,71879000000,0,-2533000000
2017,NSC,702165,10551000000,0,-1723000000
2017,SCHW,316709,8618000000,2354000000,-400000000
2017,APD,2969,Income statement not found,3000400000,-1039700000
2017,AON,315293,2909000000,0,-183000000
2017,DE,315189,Income statement not found,cash flow not found,cash flow not found
2017,WM,823768,14485000000,0,-1509000000
2017,ECL,31462,Income statement not found,cash flow not found,cash flow not found
2017,AMD,2488,1480000000,43000000,-113000000
2017,EQIX,1101239,4368428000,232982000,tag not found
2017,ICE,1571949,5834000000,0,-220000000
2017,AEP,4904,15424900000,0,-6800000
2017,KMB,55785,Income statement not found,cash flow not found,cash flow not found
2017,COF,927628,0,1982000000,-1018000000
2017,SLB,87347,Income statement not found,cash flow not found,cash flow not found
2017,PGR,80661,Income statement not found,0,-155700000
2017,SHW,89800,Income statement not found,cash flow not found,cash flow not found
2017,HUM,49071,13189000000,2448000000,-526000000
2017,EW,1099800,3435300000,0,-168100000
2017,LRCX,707549,8013620000,0,-168100000
2017,EXC,1109357,Income statement not found,0,-7584000000
2017,GD,40533,Income statement not found,2912000000,-428000000
2017,EMR,32604,Income statement not found,0,-476000000
2017,AIG,5272,Income statement not found,0,-476000000
2017,SRE,1032208,0,0,-3949000000
2017,EOG,821189,Income statement not found,2582579000,tag not found
2017,ATVI,718877,7017000000,273000000,-155000000
2017,ADSK,769397,2056600000,-566900000,tag not found
2017,BAX,10456,10163000000,4965000000,-719000000
2017,ILMN,1110803,2752000000,0,-310000000
2017,EL,1001250,Income statement not found,0,-504000000
2017,GM,1467858,Income statement not found,0,-8453000000
2017,MCO,1059556,4204100000,0,-90600000
2017,SPG,1063761,Income statement not found,0,-732100000
2017,ADI,6281,5107503000,727259000,-204098000
2017,ETN,1551182,5107503000,0,-520000000
2017,ROST,745732,Income statement not found,1117654000,-297880000
2017,PSX,1534701,Income statement not found,cash flow not found,cash flow not found
2017,KMI,1506307,13705000000,0,-3188000000
2017,DG,29534,0,0,-646456000
2017,HCA,860730,Income statement not found,0,-3015000000
2017,MAR,1048286,22894000000,1372000000,-240000000
2017,ALL,899051,38524000000,3189000000,-299000000
2017,DD,30554,7053000000,0,-426000000
2017,MET,1099219,62308000000,0,-426000000
2017,WBA,1618921,Income statement not found,0,-1351000000
2017,ROP,882835,Income statement not found,971772000,-48752000
2017,PRU,1137774,59689000000,0,tag not found
2017,AFL,4977,Income statement not found,4604000000,tag not found
2017,BK,1390777,Income statement not found,cash flow not found,cash flow not found
2017,CNC,1071739,48382000000,0,-422000000
2017,OXY,797468,12508000000,0,-3599000000
2017,XEL,72903,11404000000,1148000000,-3319000000
2017,NEM,1164727,0,0,-866000000
2017,FDX,1048911,0,0,-866000000
2017,SYY,96021,Income statement not found,cash flow not found,cash flow not found
2017,CTSH,1058290,14810000000,1504000000,-284000000
2017,MPC,1510295,0,0,-2732000000
2017,TRV,86312,7451000000,2056000000,tag not found
2017,VLO,1035002,0,0,-1353000000
2017,IR,1466258,Income statement not found,0,-221300000
2017,DAL,27904,41244000000,3577000000,tag not found
2017,PSA,1393311,Income statement not found,cash flow not found,cash flow not found
2017,F,37996,Income statement not found,cash flow not found,cash flow not found
2017,ZBH,1136869,Income statement not found,0,-156000000
2017,YUM,1041061,5878000000,1340000000,-318000000
2017,HPQ,47217,Income statement not found,cash flow not found,cash flow not found
2017,INFO,1598014,3599700000,cash flow not found,cash flow not found
2017,WEC,783325,Income statement not found,0,-1959500000
2017,HLT,1585689,9140000000,0,-58000000
2017,GIS,40704,Income statement not found,0,-58000000
2017,TROW,1113169,0,0,-186100000
2017,EA,712515,4845000000,967000000,tag not found
2017,OKE,1039684,12173907000,0,-512393000
2017,STZ,16918,0,0,-907400000
2017,ORLY,898173,8977726000,1133804000,-465940000
2017,ED,1047862,Income statement not found,cash flow not found,cash flow not found
2017,JCI,833444,30172000000,cash flow not found,cash flow not found
2017,TDG,1260221,3504286000,596887000,-71013000
2017,WDAY,1327811,2143050000,0,-141536000
2017,APH,820313,0,cash flow not found,cash flow not found
2017,EQR,906107,Income statement not found,cash flow not found,cash flow not found
2017,REGN,872589,Income statement not found,1198511000,-272626000
2017,AVB,915912,Income statement not found,0,-8809000
2017,MSI,68505,6380000000,-155000000,-227000000
2017,PEG,788784,9084000000,1574000000,-4190000000
2017,PPG,79879,Income statement not found,cash flow not found,cash flow not found
2017,ES,72741,7751952000,995515000,-2348105000
2017,STT,93751,Income statement not found,cash flow not found,cash flow not found
2017,LULU,1397187,Income statement not found,258662000,-157864000
2017,EBAY,1065088,Income statement not found,cash flow not found,cash flow not found
2017,SBAC,1034054,1727674000,103654000,-147044000
2017,WLTW,1140536,Income statement not found,0,-300000000
2017,PAYX,723531,Income statement not found,0,-300000000
2017,FE,1031296,Income statement not found,cash flow not found,cash flow not found
2017,FLT,1175454,2249538000,740200000,-70093000
2017,MCK,927653,1.98533E+11,0,-404000000
2017,KLAC,319201,3480014000,0,-404000000
2017,EIX,827052,12320000000,0,-3828000000
2017,PH,76334,Income statement not found,cash flow not found,cash flow not found
2017,LUV,92380,Income statement not found,cash flow not found,cash flow not found
2017,SQ,1512673,2214253000,-62813000,-26097000
2017,VRSK,1442145,0,555100000,-183500000
2017,PCAR,75362,0,1675200000,-423400000
2017,A,1090872,Income statement not found,cash flow not found,cash flow not found
2017,MNST,865752,0,0,-83435000
2017,PPL,922224,7447000000,0,-3133000000
2017,WMB,107263,Income statement not found,cash flow not found,cash flow not found
2017,VFC,103379,Income statement not found,614923000,tag not found
2017,ETR,65984,0,0,tag not found
2017,DLR,1297996,Income statement not found,0,tag not found
2017,ADM,7084,Income statement not found,0,-1049000000
2017,TMUS,1283699,Income statement not found,4536000000,-5237000000
2017,O,726728,0,0,tag not found
2017,AZO,866787,10888676000,1280869000,-553832000
2017,SWK,93556,12747200000,1226000000,-442400000
2017,TWTR,1418091,2443299000,1226000000,-442400000
2017,SPLK,1353283,1270788000,0,-20503000
2017,MCHP,827054,3407807000,0,-10218000
2017,CMI,26172,20428000000,0,-506000000
2017,DTE,936340,12607000000,1134000000,-1574000000
2017,BLL,9389,Income statement not found,cash flow not found,cash flow not found
2017,CERN,804753,5142272000,866978000,-362083000
2017,AWK,1410636,0,0,-1434000000
2017,CTAS,723254,0,0,-1434000000
2017,MSCI,1408198,334779000,0,-1434000000
2017,DFS,1393612,0,2099000000,-218000000
2017,TSN,100493,38260000000,0,-1069000000
2017,CSGP,1057352,965230000,122695000,-24499000
2017,RMD,943819,0,342284000,-62219000
2017,ANSS,1013462,1095250000,259251000,-19149000
2017,ROK,1024478,Income statement not found,cash flow not found,cash flow not found
2017,PXD,1038357,5455000000,833000000,tag not found
2017,IDXX,874716,1969058000,0,-74384000
2017,LVS,1300514,12882000000,0,-837000000
2017,SNPS,883241,2724880000,136563000,-70328000
2017,FTV,1659166,Income statement not found,cash flow not found,cash flow not found
2017,PANW,1327567,509100000,-216600000,-163400000
2017,MTB,36270,Income statement not found,cash flow not found,cash flow not found
2017,AME,1037868,Income statement not found,cash flow not found,cash flow not found
2017,XLNX,743988,2349330000,622512000,-72051000
2017,BXP,1037540,2602076000,0,tag not found
2017,LYB,1489393,34484000000,0,-1547000000
2017,KR,56873,34484000000,0,-3699000000
2017,AMP,820027,Income statement not found,0,-162000000
2017,ALXN,899866,3551100000,cash flow not found,cash flow not found
2017,HSY,47111,7515426000,0,-257675000
2017,VRSN,1014473,Income statement not found,0,-257675000
2017,CMG,1058090,Income statement not found,cash flow not found,cash flow not found
2017,VTR,740260,3574149000,0,-132558000
2017,DXCM,1093557,718500000,-50200000,-66000000
2017,SYF,1601712,Income statement not found,1935000000,tag not found
2017,FAST,815556,Income statement not found,578600000,-119900000
2017,WY,106535,Income statement not found,cash flow not found,cash flow not found
2017,GLW,24741,Income statement not found,-497000000,tag not found
2017,FITB,35527,0,0,-200000000
2017,HIG,874766,16974000000,-3131000000,-250000000
2017,DLTR,935703,Income statement not found,1714300000,-632200000
2017,ALGN,1097149,1473413000,231418000,-195695000
2017,CLX,21076,5973000000,231418000,-195695000
2017,CDNS,813672,Income statement not found,204101000,-57901000
2017,RSG,1060391,10041500000,0,-989800000
2017,CPRT,900075,1447981000,cash flow not found,cash flow not found
2017,SWKS,4127,Income statement not found,cash flow not found,cash flow not found
2017,ESS,920522,1363899000,0,tag not found
2017,RCL,884887,Income statement not found,0,tag not found
2017,WDC,106040,0,0,tag not found
2017,AEE,1002910,Income statement not found,cash flow not found,cash flow not found
2017,BBY,764478,Income statement not found,cash flow not found,cash flow not found
2017,NTRS,73124,Income statement not found,1199000000,-91600000
2017,DHI,882184,Income statement not found,0,-157300000
2017,MKC,63754,Income statement not found,cash flow not found,cash flow not found
2017,VEEV,1393052,Income statement not found,141966000,-9633000
2017,HAL,45012,20620000000,0,-1373000000
2017,KEY,91576,0,0,-145000000
2017,VMC,1396009,Income statement not found,601185000,-459566000
2017,HPE,1645590,Income statement not found,cash flow not found,cash flow not found
2017,CDW,1402057,3838600000,523000000,-81100000
2017,AJG,354190,6159600000,cash flow not found,cash flow not found
2017,CMS,811156,6583000000,0,-1665000000
2017,ARE,1035443,0,0,-1665000000
2017,UAL,100517,Income statement not found,cash flow not found,cash flow not found
2017,EFX,33185,0,cash flow not found,cash flow not found
2017,LEN,920760,Income statement not found,0,-111773000
2017,MTD,1037646,2725053000,375972000,-127426000
2017,KHC,1637459,0,375972000,-127426000
2017,CHD,313927,0,cash flow not found,cash flow not found
2017,FCX,831259,0,0,-1410000000
2017,KEYS,1601046,Income statement not found,cash flow not found,cash flow not found
2017,LH,920148,10441400000,0,-312900000
2017,TFX,96943,2146303000,0,-70903000
2017,TRU,1552033,0,0,-135300000
2017,IAC,891103,Income statement not found,cash flow not found,cash flow not found
2017,ACGL,947484,5627375000,0,-22841000
2017,MXIM,743316,0,0,-22841000
2017,IP,51434,Income statement not found,cash flow not found,cash flow not found
2017,MLM,916076,Income statement not found,0,-410325000
2017,DOV,29905,Income statement not found,811665000,-196735000
2017,TEAM,1650372,Income statement not found,811665000,-196735000
2017,COO,711404,2139000000,0,-127200000
2017,CFG,759944,0,0,-253000000
2017,FTNT,1262039,1494930000,31399000,-135312000
2017,MRVL,1058057,2409170000,31399000,-135312000
2017,K,55067,Income statement not found,cash flow not found,cash flow not found
2017,MKL,1096343,Income statement not found,0,-74652000
2017,KSU,54480,2582900000,0,-74652000
2017,INVH,1687229,0,0,-74652000
2017,OMC,29989,15273600000,0,-156000000
2017,CINF,20286,5732000000,1045000000,-16000000
2017,CXO,1358071,0,956000000,tag not found
2017,TIF,98246,Income statement not found,370100000,-239300000
2017,MGM,789570,10773904000,0,-1864082000
2017,KMX,1170010,Income statement not found,626970000,-418144000
2017,YUMC,1673358,Income statement not found,cash flow not found,cash flow not found
2017,RF,1281761,0,1263000000,tag not found
2017,HES,4447,Income statement not found,cash flow not found,cash flow not found
2017,BMRN,1048477,1313646000,-117042000,-199219000
2017,PAYC,1590955,433047000,66807000,-59389000
2017,MAA,912595,433047000,66807000,-59389000
2017,CAG,23217,433047000,66807000,-59389000
2017,CTL,18926,5323000000,1389000000,-3106000000
2017,ULTA,1403568,5323000000,409760000,-373747000
2017,XYL,1524472,Income statement not found,0,-170000000
2017,TWLO,1447669,399020000,0,-9248000
2017,PFG,1126328,14093200000,0,tag not found
2017,CAH,721371,Income statement not found,0,-387000000
2017,EXPE,1324424,10059844000,0,-710330000
2017,RNG,1384905,501526000,-26141000,-19497000
2017,CTXS,877890,2824686000,-26141000,-19497000
2017,IFF,51253,Income statement not found,cash flow not found,cash flow not found
2017,AKAM,1086222,2502996000,218321000,-254146000
2017,BURL,1579298,6110043000,384852000,-268194000
2017,NUE,73309,6110043000,384852000,-268194000
2017,DGX,1022079,7709000000,0,-252000000
2017,WAB,943452,3881756000,0,-89466000
2017,HBAN,49196,0,1186000000,-194000000
2017,DRI,940944,Income statement not found,1186000000,-194000000
2017,HOLX,859737,3058800000,755500000,-57800000
2017,SUI,912593,982570000,755500000,-57800000
2017,WPC,1025378,848302000,0,tag not found
2017,LDOS,1336920,4712000000,0,-27000000
2017,GRMN,1121788,3087004000,694955000,-139696000
2017,MAS,62996,7644000000,0,-173000000
2017,NLY,1043219,Income statement not found,0,-173000000
2017,SSNC,1402436,Income statement not found,328864000,-35570000
2017,LBRDK,1611983,13092000,2033667000,-70000
2017,WAT,1000697,2309078000,0,tag not found
2017,LNT,352541,3382200000,467500000,tag not found
2017,UDR,74208,0,0,-1384000
2017,ABC,1140859,1.53144E+11,cash flow not found,cash flow not found
2017,ATO,731802,0,396421000,-1137089000
2017,NTAP,1002047,5519000000,509000000,-175000000
2017,GPC,40987,Income statement not found,616757000,-156760000
2017,AES,874761,0,616757000,-156760000
2017,LNG,3570,5601000000,616757000,-156760000
2017,EXR,1289490,0,0,tag not found
2017,BR,1383312,Income statement not found,0,-85400000
2017,L,60086,13735000000,0,-1031000000
2017,CBOE,1374310,2229100000,0,-37500000
2017,ANET,1596532,1646186000,423201000,-15279000
2017,SIVB,719739,0,0,-50884000
2017,GWW,277135,Income statement not found,0,-237283000
2017,FOXA,1308161,28500000000,0,-377000000
2017,OKTA,1660134,0,-114359000,-6550000
2017,SGEN,1060736,Income statement not found,-125530000,-41657000
2017,TDY,1094285,704400000,0,-58500000
2017,TTWO,946581,1779748000,67303000,-21167000
2017,INCY,879169,1536216000,0,-111021000
2017,LW,1679273,Income statement not found,cash flow not found,cash flow not found
2017,DRE,783280,780934000,cash flow not found,cash flow not found
2017,IT,749251,3311494000,3279000,tag not found
2017,AMTD,1173431,0,872000000,-197000000
2017,CNP,1130310,Income statement not found,cash flow not found,cash flow not found
2017,EXAS,1124140,0,0,-48480000
2017,ODFL,878927,Income statement not found,cash flow not found,cash flow not found
2017,NDAQ,1120193,3965000000,0,-144000000
2017,CE,1306830,6140000000,0,-267000000
2017,HAS,46080,5209782000,0,-134877000
2017,ZBRA,877212,3722000000,17000000,-50000000
2017,FMC,37785,Income statement not found,0,-85700000
2017,HRL,48465,Income statement not found,0,-85700000
2017,FNF,1331875,Income statement not found,0,tag not found
2017,WYNN,1174922,6306368000,0,-935474000
2017,QRVO,1604778,642992000,-16558000,-552702000
2017,ALNY,1178670,Income statement not found,-490874000,-104209000
2017,IEX,832101,2287312000,337257000,-43858000
2017,VAR,203527,Income statement not found,0,-59100000
2017,STE,1624899,2612756000,0,-172901000
2017,XRAY,818479,3993400000,0,-144300000
2017,TYL,860731,Income statement not found,163945000,-43057000
2017,EXPD,746515,Income statement not found,0,-95016000
2017,JKHY,779152,383769000,0,-41947000
2017,MKTX,1278021,397471000,148089000,-12086000
2017,NVR,906163,0,537521000,-20269000
2017,ELS,895417,Income statement not found,0,tag not found
2017,ALLY,40729,Income statement not found,cash flow not found,cash flow not found
2017,ALLE,1579241,Income statement not found,0,-49300000
2017,FANG,1539838,0,0,tag not found
2017,HST,1070750,5387000000,0,tag not found
2017,ARNC,4281,Income statement not found,cash flow not found,cash flow not found
2017,EPAM,1352010,Income statement not found,72760000,-29806000
2017,RJF,720005,Income statement not found,636235000,-189994000
2017,TER,97210,Income statement not found,257692000,-105375000
2017,SJM,91419,Income statement not found,cash flow not found,cash flow not found
2017,MYL,1623613,11907700000,0,-275900000
2017,TXT,217346,14198000000,0,-423000000
2017,GDDY,1609711,0,0,-83200000
2017,WU,1365135,Income statement not found,0,-69100000
2017,AVY,8818,6086500000,0,-176900000
2017,MPW,1287865,Income statement not found,0,-176900000
2017,NCLH,1513761,5396175000,0,-1372214000
2017,WST,105770,1509100000,0,-170200000
2017,FICO,814547,Income statement not found,128256000,-19828000
2017,VMW,1124610,Income statement not found,-8000000,-18000000
2017,LNC,59558,Income statement not found,2079000000,tag not found
2017,URI,1067701,1922000000,1346000000,-120000000
2017,PODD,1145197,463768000,1346000000,-120000000
2017,VNO,899689,0,0,tag not found
2017,Y,775368,Income statement not found,0,tag not found
2017,AAL,6201,42207000000,1919000000,-5971000000
2017,DPZ,1286681,2787979000,277905000,-90011000
2017,RE,1095073,Income statement not found,0,tag not found
2017,PHM,822416,8573250000,447221000,-32051000
2017,TRMB,864749,2654200000,0,-43700000
2017,TTD,1671933,0,50798000,-10110000
2017,TSCO,916365,0,422599000,-250401000
2017,UHS,352915,10409865000,0,-29047000
2017,NI,1111711,Income statement not found,cash flow not found,cash flow not found
2017,PNW,764622,3565296000,cash flow not found,cash flow not found
2017,WRB,11544,7684764000,549094000,-115719000
2017,BRO,79282,1881347000,399630000,-24192000
2017,APA,6769,Income statement not found,cash flow not found,cash flow not found
2017,FDS,1013237,1221179000,cash flow not found,cash flow not found
2017,HII,1501585,Income statement not found,479000000,-382000000
2017,ROKU,1428439,512763000,-63509000,-9229000
2017,BAH,1443646,0,252490000,-53919000
2017,WRK,1636023,14859700000,0,-778600000
2017,PKI,31791,2256982000,292633000,-39089000
2017,ARMK,1584509,14604412000,0,-552729000
2017,REG,910606,984326000,0,tag not found
2017,LKQ,1065696,9736909000,0,tag not found
2017,CPT,906345,Income statement not found,0,tag not found
2017,HSIC,1000228,12461543000,0,-81501000
2017,AGNC,1423689,Income statement not found,771000000,tag not found
2017,EMN,915389,Income statement not found,0,-649000000
2017,VER,1507385,1252285000,0,-699004000
2017,DOX,1062579,1252285000,0,-699004000
2017,CCK,1219601,8698000000,0,-498000000
2017,NDSN,72331,2066982000,295802000,-71558000
2017,ETFC,1015780,Income statement not found,cash flow not found,cash flow not found
2017,TAP,24545,0,0,-599600000
2017,NBL,72207,4256000000,0,tag not found
2017,FBHS,1519751,5283300000,0,-165000000
2017,COUP,1385867,186780000,0,-4488000
2017,DISH,1001082,Income statement not found,0,-431795000
2017,CHRW,1043277,Income statement not found,504893000,-40122000
2017,SIRI,908937,Income statement not found,504893000,-40122000
2017,MRO,101778,4765000000,-5723000000,-1974000000
2017,RPM,110621,4765000000,-5723000000,-1974000000
2017,PKG,75677,Income statement not found,668600000,-343000000
2017,GWRE,1528396,514284000,668600000,-343000000
2017,BFAM,1437578,1740905000,0,-88122000
2017,ZEN,1463172,430492000,-110638000,-16396000
2017,GLPI,1575965,240697000,380598000,-78000
2017,NNN,751364,Income statement not found,380598000,-78000
2017,MTN,812011,1907218000,0,-144432000
2017,NRG,1013871,10629000000,0,-1111000000
2017,WEX,1309108,1250548000,0,-1111000000
2017,FRT,34903,Income statement not found,0,tag not found
2017,JBHT,728535,Income statement not found,686263000,-526928000
2017,RGA,898174,12515769000,686263000,-526928000
2017,WHR,106640,21253000000,0,-684000000
2017,CF,1324404,21253000000,0,-473000000
2017,VST,1692819,Income statement not found,cash flow not found,cash flow not found
2017,CMA,28412,0,0,tag not found
2017,NBIX,914475,Income statement not found,-142542000,-6940000
2017,OHI,888491,0,0,tag not found
2017,ALB,915913,3071976000,0,-317703000
2017,OGE,1021635,2261100000,0,-824100000
2017,CSL,790051,Income statement not found,365500000,-159900000
2017,GGG,42888,Income statement not found,252412000,-40194000
2017,LYV,1335258,10337448000,0,-238435000
2017,AAP,1158449,2036986000,475505000,-189758000
2017,IRM,1020569,2036986000,475505000,-189758000
2017,JLL,1037976,Income statement not found,0,-2300000
2017,IPG,51644,7882400000,0,-155900000
2017,CGNX,851205,747950000,177178000,-28754000
2017,DVN,1090012,Income statement not found,0,-2759000000
2017,PTC,857005,1164039000,6239000,-25444000
2017,PCG,1004980,17135000000,0,-5641000000
2017,SNA,91440,Income statement not found,0,tag not found
2017,KRC,1025996,0,0,tag not found
2017,DXC,1688568,0,0,tag not found
2017,SEIC,350894,1526552000,404389000,-25525000
2017,TRGP,1389170,0,0,-1297500000
2017,UGI,884614,6120700000,0,-638900000
2017,TTC,737758,Income statement not found,0,-58276000
2017,USFD,1665918,Income statement not found,444294000,-221281000
2017,CY,791915,2327771000,444294000,-221281000
2017,ON,1097864,Income statement not found,0,-387500000
2017,AZPN,929940,482942000,162196000,-2720000
2017,CTLT,1596783,2075400000,0,-139800000
2017,POOL,945841,2788188000,0,-39390000
2017,NOV,1021860,Income statement not found,0,-192000000
2017,SRPT,873303,Income statement not found,-50688000,-12000000
2017,LII,1069202,3839600000,305700000,-98300000
2017,ABMD,815094,445304000,52116000,-50415000
2017,RNR,913144,491293000,0,tag not found
2017,XPO,1166003,15380800000,0,-503800000
2017,STOR,1538990,452847000,0,tag not found
2017,VOYA,1535929,8618000000,0,tag not found
2017,ATUS,1702780,0,cash flow not found,cash flow not found
2017,G,1398659,0,263111000,-57231000
2017,SCI,89089,Income statement not found,cash flow not found,cash flow not found
2017,AIZ,1267238,6415000000,cash flow not found,cash flow not found
2017,AFG,1042046,6865000000,cash flow not found,cash flow not found
2017,MASI,937556,Income statement not found,0,-43684000
2017,CPB,16732,Income statement not found,0,-338000000
2017,DVA,927066,0,0,-905250000
2017,CZR,858339,4852000000,0,-598000000
2017,LAMR,1090425,Income statement not found,317676000,-109329000
2017,MOH,1179929,19883000000,-512000000,-86000000
2017,ZION,109380,0,0,-169000000
2017,HUBB,48898,Income statement not found,cash flow not found,cash flow not found
2017,ALK,766421,7933000000,1034000000,-1026000000
2017,JAZZ,1232524,1618693000,0,-28950000
2017,EEFT,1029199,604645000,0,-97235000
2017,KIM,879101,1200834000,0,tag not found
2017,BIO,12208,1200834000,0,tag not found
2017,MHK,851968,0,0,-905998000
2017,ZAYO,1608249,2199800000,0,-905998000
2017,AIV,922864,1005437000,0,tag not found
2017,TPR,1116132,4488300000,591000000,-283100000
2017,MPWR,1280452,470929000,591000000,-283100000
2017,NWL,814453,14742200000,2748800000,-406200000
2017,OLED,1005284,335629000,103885000,-29803000
2017,TECH,842023,Income statement not found,76086000,-15179000
2017,JNPR,1043604,5027200000,306200000,-151200000
2017,LEA,842162,0,0,-594500000
2017,RS,861884,9721000000,0,-161600000
2017,QGEN,1015820,9721000000,0,-161600000
2017,GNTX,355811,9721000000,0,-161600000
